codigo_municipio,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed
25335,0.1589957001992672,True,0.1589957001992672,True
15325,0.1811504657502856,True,0.1811504657502856,True
68327,0.1751835953101328,True,0.1751835953101328,True
15332,0.1811504657502856,True,0.1811504657502856,True
25339,0.1589957001992672,True,0.1589957001992672,True
54344,0.2076902500365385,True,0.2076902500365385,True
13300,0.2137851743689069,True,0.2137851743689069,True
68344,0.1751835953101328,True,0.1751835953101328,True
85125,0.18724478605741,True,0.18724478605741,True
44378,0.284318656230732,True,0.284318656230732,True
05347,0.1588426984159165,True,0.1588426984159165,True
54347,0.2076902500365385,True,0.2076902500365385,True
73347,0.1846202682881172,True,0.1846202682881172,True
05353,0.1588426984159165,True,0.1588426984159165,True
41349,0.200485645603982,True,0.200485645603982,True
73349,0.1846202682881172,True,0.1846202682881172,True
73001,0.1846202682881172,True,0.1846202682881172,True
73352,0.1846202682881172,True,0.1846202682881172,True
52352,0.2183487060505397,True,0.2183487060505397,True
52354,0.2183487060505397,True,0.2183487060505397,True
94001,0.304190041584309,True,0.304190041584309,True
19355,0.2225297877342232,True,0.2225297877342232,True
52356,0.2183487060505397,True,0.2183487060505397,True
41357,0.200485645603982,True,0.200485645603982,True
41359,0.200485645603982,True,0.200485645603982,True
27361,0.2805305637460625,True,0.2805305637460625,True
05360,0.1588426984159165,True,0.1588426984159165,True
05361,0.1588426984159165,True,0.1588426984159165,True
15362,0.1811504657502856,True,0.1811504657502856,True
19364,0.2225297877342232,True,0.2225297877342232,True
76364,0.1590938131982256,True,0.1590938131982256,True
05364,0.1588426984159165,True,0.1588426984159165,True
15367,0.1811504657502856,True,0.1811504657502856,True
05368,0.1588426984159165,True,0.1588426984159165,True
15368,0.1811504657502856,True,0.1811504657502856,True
25368,0.1589957001992672,True,0.1589957001992672,True
68368,0.1751835953101328,True,0.1751835953101328,True
68370,0.1751835953101328,True,0.1751835953101328,True
08372,0.1635341224390722,True,0.1635341224390722,True
25372,0.1589957001992672,True,0.1589957001992672,True
27372,0.2805305637460625,True,0.2805305637460625,True
23350,0.2397809521843081,True,0.2397809521843081,True
41378,0.200485645603982,True,0.200485645603982,True
68377,0.1751835953101328,True,0.1751835953101328,True
25377,0.1589957001992672,True,0.1589957001992672,True
15380,0.1811504657502856,True,0.1811504657502856,True
05376,0.1588426984159165,True,0.1588426984159165,True
66383,0.169324647624077,True,0.169324647624077,True
91405,0.2326684727295775,True,0.2326684727295775,True
52378,0.2183487060505397,True,0.2183487060505397,True
76377,0.1590938131982256,True,0.1590938131982256,True
17380,0.1694528733883225,True,0.1694528733883225,True
54385,0.2076902500365385,True,0.2076902500365385,True
05380,0.1588426984159165,True,0.1588426984159165,True
52381,0.2183487060505397,True,0.2183487060505397,True
20383,0.2079822727349517,True,0.2079822727349517,True
94885,0.304190041584309,True,0.304190041584309,True
20400,0.2079822727349517,True,0.2079822727349517,True
44420,0.284318656230732,True,0.284318656230732,True
52385,0.2183487060505397,True,0.2183487060505397,True
50350,0.1792150140840833,True,0.1792150140840833,True
17388,0.1694528733883225,True,0.1694528733883225,True
25386,0.1589957001992672,True,0.1589957001992672,True
18410,0.2212326863924864,True,0.2212326863924864,True
25394,0.1589957001992672,True,0.1589957001992672,True
20621,0.2079822727349517,True,0.2079822727349517,True
