codigo_municipio,year,round,left_share,right_share,abstention_rate,delta_left,delta_right,delta_abstention
15507,2018,2,0.10479471719781798,0.8641975308641975,,,0.0937268667765121,
15507,2022,1,0.1385687483248459,0.139104797641383,,0.0716083959019384,-0.6529656869401148,
15507,2022,2,0.17445021003212255,0.8114652829256239,,0.06965549283430457,-0.05273224793857356,
15511,2002,1,0.062127659574468086,0.7795744680851063,,,,
15511,2006,1,0.1116111611161116,0.7902790279027903,,0.04948350154164352,0.010704559817683923,
15511,2010,1,0.028720626631853787,0.6892950391644909,,-0.08289053448425782,-0.10098398873829939,
15511,2010,2,,0.8557435440783615,,,,
15511,2014,1,,0.4826388888888889,,,-0.20665615027560197,
15511,2014,2,,0.6885813148788927,,,-0.16716222919946877,
15511,2018,1,0.11194731890874883,0.6161806208842897,,,0.13354173199540081,
15511,2018,2,0.21242124212421243,0.7497749774977498,,,0.06119366261885706,
15511,2022,1,0.19335604770017037,0.1737649063032368,,0.08140872879142154,-0.4424157145810529,
15511,2022,2,0.22079879427279578,0.7573474001507159,,0.00837755214858335,0.007572422652966093,
15514,2002,1,0.5457205559619605,0.3262618873445501,,,,
15514,2006,1,0.07997010463378176,0.7982062780269058,,-0.4657504513281787,0.4719443906823557,
15514,2010,1,0.017830609212481426,0.7860326894502229,,-0.06213949542130034,-0.012173588576682937,
15514,2010,2,,0.8792198049512379,,,,
15514,2014,1,,0.45548489666136727,,,-0.3305477927888556,
15514,2014,2,,0.5331058020477816,,,-0.3461140029034563,
15514,2018,1,0.1129242819843342,0.6370757180156658,,,0.1815908213542985,
15514,2018,2,0.2174496644295302,0.7483221476510067,,,0.2152163456032251,
15514,2022,1,0.15458627325208468,0.07119948685054522,,0.041661991267750484,-0.5658762311651205,
15514,2022,2,0.20242914979757085,0.7674956622325043,,-0.015020514631959359,0.01917351458149763,
15516,2002,1,0.4241895490862338,0.4097713288639912,,,,
15516,2006,1,0.2352263666164614,0.5434570745104988,,-0.1889631824697724,0.13368574564650765,
15516,2010,1,0.0643113864036094,0.3458744360327292,,-0.170914980212852,-0.19758263847776963,
15516,2010,2,,0.599384308178717,,,,
15516,2014,1,,0.2238928376161837,,,-0.12198159841654552,
15516,2014,2,,0.4768354055654233,,,-0.12254890261329371,
15516,2018,1,0.2370666182610274,0.2813577781811581,,,0.05746494056497439,
15516,2018,2,0.5002996524032123,0.44084861560589717,,,-0.035986789959526144,
15516,2022,1,0.3542148845342797,0.09813300416602376,,0.11714826627325228,-0.18322477401513432,
15516,2022,2,0.45762211618869597,0.5128633971174185,,-0.04267753621451631,0.0720147815115213,
15518,2002,1,0.6621983914209115,0.1769436997319035,,,,
15518,2006,1,0.04969879518072289,0.8539156626506024,,-0.6124995962401887,0.6769719629186989,
15518,2010,1,0.01740139211136891,0.8596287703016241,,-0.03229740306935398,0.005713107651021732,
15518,2010,2,,0.9209245742092458,,,,
15518,2014,1,,0.6568364611260054,,,-0.20279230917561875,
15518,2014,2,,0.7435320584926884,,,-0.17739251571655734,
15518,2018,1,0.08908685968819599,0.7104677060133631,,,0.05363124488735771,
15518,2018,2,0.17287784679089027,0.7929606625258799,,,0.04942860403319149,
15518,2022,1,0.15413891531874405,0.04186489058039962,,0.06505205563054806,-0.6686028154329634,
15518,2022,2,0.19788918205804748,0.7845206684256816,,0.02501133526715721,-0.008439994100198356,
15522,2002,1,0.2003338898163606,0.6043405676126878,,,,
15522,2006,1,0.02518891687657431,0.9017632241813602,,-0.1751449729397863,0.2974226565686724,
15522,2010,1,0.03201970443349754,0.8140394088669951,,0.006830787556923231,-0.08772381531436513,
15522,2010,2,,0.9186046511627907,,,,
15522,2014,1,,0.7391910739191074,,,-0.07484833494788767,
15522,2014,2,,0.8671586715867159,,,-0.051445979576074774,
15522,2018,1,0.06407322654462243,0.717391304347826,,,-0.02179976957128138,
15522,2018,2,0.11955307262569832,0.8581005586592179,,,-0.00905811292749803,
15522,2022,1,0.12985436893203883,0.12985436893203883,,0.0657811423874164,-0.5875369354157872,
15522,2022,2,0.1780673181324647,0.7991313789359392,,0.058514245506766385,-0.05896917972327864,
15531,2002,1,0.16021921341070278,0.5470664087685364,,,,
15531,2006,1,0.32784992784992784,0.5284271284271285,,0.16763071443922506,-0.018639280341407938,
15531,2010,1,0.02162014230979748,0.6089217296113848,,-0.30622978554013036,0.08049460118425633,
15531,2010,2,,0.7688720489653162,,,,
15531,2014,1,,0.4132635253054101,,,-0.1956582043059747,
15531,2014,2,,0.6348665530948325,,,-0.13400549587048372,
15531,2018,1,0.19390743995313414,0.630638547158758,,,0.2173750218533479,
15531,2018,2,0.24273743016759777,0.7301675977653631,,,0.09530104467053058,
15531,2022,1,0.19187418086500654,0.09017038007863695,,-0.002033259088127598,-0.540468167080121,
15531,2022,2,0.24142248935637364,0.7420485850237917,,-0.00131494081122413,0.011880987258428566,
15533,2002,1,0.1393939393939394,0.19393939393939394,,,,
15533,2006,1,0.07547169811320754,0.7283018867924528,,-0.06392224128073186,0.5343624928530588,
15533,2010,1,0.03164556962025317,0.7768987341772152,,-0.04382612849295438,0.04859684738476244,
15533,2010,2,,0.856929955290611,,,,
15533,2014,1,,0.42664670658682635,,,-0.35025202759038887,
15533,2014,2,,0.7805851063829787,,,-0.07634484890763227,
15533,2018,1,0.14126807563959956,0.6262513904338154,,,0.19960468384698904,
15533,2018,2,0.2047082906857728,0.7543500511770727,,,-0.026235055205906077,
15533,2022,1,0.1152614727854856,0.0832443970117396,,-0.026006602854113964,-0.5430069934220758,
15533,2022,2,0.16395014381591563,0.8149568552253116,,-0.040758146869857154,0.06060680404823893,
15537,2002,1,0.7663725034835114,0.10032512772875057,,,,
15537,2006,1,0.31983805668016196,0.3747188484030589,,-0.4465344468033494,0.27439372067430834,
15537,2010,1,0.07301720520352496,0.3692824171212757,,-0.24682085147663702,-0.005436431281783227,
15537,2010,2,,0.6139555958314454,,,,
15537,2014,1,,0.09971014492753623,,,-0.26957227219373947,
15537,2014,2,,0.2964519140989729,,,-0.3175036817324725,
15537,2018,1,0.3741289198606272,0.19425087108013936,,,0.09454072615260313,
15537,2018,2,0.6406510851419032,0.3121869782971619,,,0.015735064198188986,
15537,2022,1,0.4473458904109589,0.1327054794520548,,0.07321697055033172,-0.06154539162808456,
15537,2022,2,0.5649038461538461,0.4110576923076923,,-0.07574723898805702,0.09887071401053038,
15542,2002,1,0.15844243034575362,0.5975159449479691,,,,
15542,2006,1,0.130117973629424,0.7439278278972935,,-0.028324456716329605,0.1464118829493244,
15542,2010,1,0.024691358024691357,0.6430646332607117,,-0.10542661560473265,-0.10086319463658178,
15542,2010,2,,0.816636528028933,,,,
15542,2014,1,,0.33361921097770153,,,-0.3094454222830102,
15542,2014,2,,0.7244897959183674,,,-0.09214673211056568,
15542,2018,1,0.14630872483221477,0.5751677852348993,,,0.24154857425719778,
15542,2018,2,0.26237473428484664,0.6975402368660796,,,-0.026949559052287797,
15542,2022,1,0.19430729015393552,0.08974731338948591,,0.047998565321720754,-0.48542047184541337,
15542,2022,2,0.2467053241960991,0.7348444913020559,,-0.015669410088747532,0.03730425443597629,
15550,2002,1,0.0,0.0,,,,
15550,2006,1,0.04497354497354497,0.8095238095238095,,0.04497354497354497,0.8095238095238095,
15550,2010,1,0.027777777777777776,0.8035714285714286,,-0.017195767195767195,-0.005952380952380931,
15550,2010,2,,0.8808193668528864,,,,
15550,2014,1,,0.604602510460251,,,-0.19896891811117756,
15550,2014,2,,0.7158081705150977,,,-0.1650111963377887,
15550,2018,1,0.15978456014362658,0.6122082585278277,,,0.007605748067576634,
15550,2018,2,0.2564935064935065,0.7207792207792207,,,0.004971050264123034,
15550,2022,1,0.21212121212121213,0.18787878787878787,,0.05233665197758555,-0.4243294706490398,
15550,2022,2,0.27066666666666667,0.7026666666666667,,0.01417316017316017,-0.01811255411255408,
15572,2002,1,0.2448654672822799,0.5871676484636205,,,,
15572,2006,1,0.237910108097857,0.567324103925659,,-0.006955359184422888,-0.019843544537961444,
15572,2010,1,0.07490117206463694,0.4915736181427283,,-0.1630089360332201,-0.0757504857829307,
15572,2010,2,,0.6814258074118172,,,,
15572,2014,1,,0.31054088426722526,,,-0.18103273387550306,
15572,2014,2,,0.5062038014783526,,,-0.1752220059334646,
15572,2018,1,0.1495260663507109,0.5106161137440758,,,0.20007522947685052,
15572,2018,2,0.25951186242509866,0.6599113362887904,,,0.15370753481043775,
15572,2022,1,0.2206408801187462,0.14795250152798392,,0.0711148137680353,-0.3626636122160919,
15572,2022,2,0.30355369402823956,0.6523165939807418,,0.0440418316031409,-0.007594742308048574,
15580,2002,1,0.06754072308303535,0.8037346046881207,,,,
15580,2006,1,0.12209842154131847,0.7479108635097493,,0.05455769845828312,-0.05582374117837141,
15580,2010,1,0.0200836820083682,0.7506276150627615,,-0.10201473953295027,0.002716751553012209,
15580,2010,2,,0.8674957118353345,,,,
15580,2014,1,,0.5513541134389371,,,-0.1992735016238244,
15580,2014,2,,0.7348324140857022,,,-0.13266329774963226,
15580,2018,1,0.09312477264459804,0.7486358675882139,,,0.19728175414927673,
15580,2018,2,0.14235001774937878,0.825346112886049,,,0.09051369880034676,
15580,2022,1,0.12615880693268844,0.11406690850463523,,0.0330340342880904,-0.6345689590835787,
15580,2022,2,0.14796102490075785,0.8303861421869361,,0.005611007151379077,0.0050400293008870944,
15599,2002,1,0.35733333333333334,0.4998518518518518,,,,
15599,2006,1,0.10274696249339672,0.7514527205493925,,-0.2545863708399366,0.25160086869754067,
15599,2010,1,0.01850550480206137,0.6781447645818693,,-0.08424145769133536,-0.07330795596752315,
15599,2010,2,,0.8144305588304646,,,,
15599,2014,1,,0.3632881555686506,,,-0.31485660901321877,
15599,2014,2,,0.583370585605722,,,-0.2310599732247426,
15599,2018,1,0.21729857819905213,0.46800947867298576,,,0.10472132310433518,
15599,2018,2,0.35514018691588783,0.6002076843198338,,,0.016837098714111876,
15599,2022,1,0.25385616056495075,0.07619401598215945,,0.03655758236589862,-0.3918154626908263,
15599,2022,2,0.3203542780748663,0.6500668449197861,,-0.03478590884102151,0.04985916059995221,
15600,2002,1,0.2625064466219701,0.482207323362558,,,,
15600,2006,1,0.10580065359477124,0.7254901960784313,,-0.15670579302719884,0.24328287271587334,
15600,2010,1,0.03643724696356275,0.4688259109311741,,-0.06936340663120849,-0.25666428514725725,
15600,2010,2,,0.7502222222222222,,,,
15600,2014,1,,0.3011992619926199,,,-0.16762664893855417,
15600,2014,2,,0.5984818218138234,,,-0.15174040040839887,
15600,2018,1,0.15899433427762039,0.5177053824362606,,,0.2165061204436407,
15600,2018,2,0.3069410533658877,0.6355074991280084,,,0.037025677314185046,
15600,2022,1,0.21722172217221722,0.06900690069006901,,0.05822738789459683,-0.44869848174619165,
15600,2022,2,0.2917756466143563,0.6724789305434467,,-0.015165406751531385,0.03697143141543824,
15621,2002,1,0.218562874251497,0.6027944111776448,,,,
15621,2006,1,0.10051993067590988,0.7746967071057193,,-0.11804294357558713,0.1719022959280745,
15621,2010,1,0.019281332164767746,0.7195442594215601,,-0.08123859851114212,-0.05515244768415917,
15621,2010,2,,0.8271391529818496,,,,
15621,2014,1,,0.4271047227926078,,,-0.2924395366289523,
15621,2014,2,,0.5940032414910859,,,-0.23313591149076374,
15621,2018,1,0.1810064935064935,0.5511363636363636,,,0.12403164084375584,
15621,2018,2,0.23877245508982037,0.7275449101796407,,,0.13354166868855488,
15621,2022,1,0.20833333333333334,0.13815789473684212,,0.027326839826839838,-0.4129784688995215,
15621,2022,2,0.25065963060686014,0.728891820580475,,0.011887175517039772,0.0013469104008342336,
15632,2002,1,0.3590963139120095,0.5039635354736425,,,,
15632,2006,1,0.12726897689768976,0.6113861386138614,,-0.23182733701431976,0.1074226031402189,
15632,2010,1,0.0466864490603363,0.44510385756676557,,-0.08058252783735345,-0.1662822810470958,
15632,2010,2,,0.7251908396946565,,,,
15632,2014,1,,0.32338670548277537,,,-0.1217171520839902,
15632,2014,2,,0.5680319333564734,,,-0.15715890633818308,
15632,2018,1,0.24249905051272314,0.498101025446259,,,0.17471431996348363,
15632,2018,2,0.3409090909090909,0.6171981004070556,,,0.04916616705058219,
15632,2022,1,0.2729107112829998,0.09769631747099378,,0.030411660770276683,-0.40040470797526523,
15632,2022,2,0.34619002822201317,0.6171213546566322,,0.005280937312922285,-7.674575042337928e-05,
15638,2002,1,0.8061448427212875,0.1250914411119239,,,,
15638,2006,1,0.11155378486055777,0.2250996015936255,,-0.6945910578607297,0.10000816048170158,
15638,2010,1,0.01658374792703151,0.4090657822001106,,-0.09497003693352626,0.1839661806064851,
15638,2010,2,,0.6028858218318696,,,,
15638,2014,1,,0.19274680993955676,,,-0.21631897226055383,
15638,2014,2,,0.4611273080660836,,,-0.14175851376578597,
15638,2018,1,0.2171945701357466,0.40542986425339367,,,0.2126830543138369,
15638,2018,2,0.43363597060095116,0.5183744055339387,,,0.05724709746785506,
15638,2022,1,0.25172039116262224,0.052155016298442596,,0.034525821026875625,-0.35327484795495107,
15638,2022,2,0.30866735183281946,0.6676944158958548,,-0.1249686187681317,0.1493200103619161,
15646,2002,1,0.7865909507235758,0.13885326982963914,,,,
15646,2006,1,0.14021549213744905,0.39822364589400117,,-0.6463754585861268,0.25937037606436203,
15646,2010,1,0.029906802058700794,0.5394352482960078,,-0.11030869007874826,0.1412116024020066,
15646,2010,2,,0.7623657540462865,,,,
15646,2014,1,,0.15893923428170004,,,-0.3804960140143077,
15646,2014,2,,0.546914736983001,,,-0.2154510170632855,
15646,2018,1,0.2149581589958159,0.40193514644351463,,,0.2429959121618146,
15646,2018,2,0.41228951997989444,0.5306609700929882,,,-0.01625376689001279,
15646,2022,1,0.2617700437706843,0.04398419985053913,,0.04681188477486839,-0.3579509465929755,
15646,2022,2,0.3648675965231453,0.6007681423084698,,-0.047421923456749115,0.07010717221548157,
15660,2002,1,0.47883211678832116,0.34744525547445254,,,,
15660,2006,1,0.10062893081761007,0.6679245283018868,,-0.3782031859707111,0.3204792728274342,
15660,2010,1,0.03431372549019608,0.5968137254901961,,-0.06631520532741399,-0.07111080281169069,
15660,2010,2,,0.7595419847328244,,,,
15660,2014,1,,0.37652439024390244,,,-0.22028933524629363,
15660,2014,2,,0.6032540675844806,,,-0.15628791714834378,
15660,2018,1,0.21034077555816685,0.4712103407755582,,,0.09468595053165574,
15660,2018,2,0.3596881959910913,0.5746102449888641,,,-0.028643822595616486,
15660,2022,1,0.2422857142857143,0.06971428571428571,,0.031944938727547445,-0.40149605506127245,
15660,2022,2,0.3009118541033435,0.6595744680851063,,-0.05877634188774783,0.08496422309624219,
15664,2002,1,0.5547877591312932,0.3390918065153011,,,,
15664,2006,1,0.09605325725154541,0.6067522586780789,,-0.4587345018797478,0.26766045216277784,
15664,2010,1,0.031335149863760216,0.5099909173478656,,-0.06471810738778519,-0.0967613413302133,
15664,2010,2,,0.7526663280853225,,,,
15664,2014,1,,0.42289719626168226,,,-0.08709372108618335,
15664,2014,2,,0.6371644295302014,,,-0.11550189855512116,
15664,2018,1,0.11651234567901235,0.6824845679012346,,,0.2595873716395523,
15664,2018,2,0.18528011717319662,0.7788355913584768,,,0.14167116182827544,
15664,2022,1,0.13115868161739722,0.1199456337071016,,0.014646335938384866,-0.5625389341941329,
15664,2022,2,0.15865680837954405,0.8299445471349353,,-0.026623308793652573,0.051108955776458465,
15667,2002,1,0.06545153272576636,0.7589063794531897,,,,
15667,2006,1,0.06267691063485645,0.883946623534169,,-0.002774622090909909,0.12504024408097925,
15667,2010,1,0.02137582588418189,0.8293820443062573,,-0.04130108475067456,-0.05456457922791169,
15667,2010,2,,0.910779168348809,,,,
15667,2014,1,,0.5685404339250493,,,-0.260841610381208,
15667,2014,2,,0.7392197125256673,,,-0.1715594558231417,
15667,2018,1,0.06341656757827982,0.7296868806975823,,,0.16114644677253298,
15667,2018,2,0.13072937425269032,0.8345954563571144,,,0.09537574383144709,
15667,2022,1,0.10982179859096561,0.09946125155408206,,0.04640523101268579,-0.6302256291435002,
15667,2022,2,0.1437170805116629,0.8382242287434161,,0.012987706258972581,0.0036287723863016597,
15673,2002,1,0.05304400241109102,0.7118746232670283,,,,
15673,2006,1,0.03557504873294347,0.8976608187134503,,-0.017468953678147554,0.18578619544642194,
15673,2010,1,0.009485771342985522,0.8746879680479281,,-0.026089277389957945,-0.022972850665522127,
15673,2010,2,,0.9372489959839357,,,,
15673,2014,1,,0.7517281105990783,,,-0.12295985744884985,
15673,2014,2,,0.8414006179196705,,,-0.09584837806426527,
15673,2018,1,0.04332493702770781,0.8387909319899244,,,0.08706282139084609,
15673,2018,2,0.08519961051606621,0.8982473222979552,,,0.05684670437828476,
15673,2022,1,0.08267509215376515,0.27593470247498686,,0.039350155126057336,-0.5628562295149375,
15673,2022,2,0.11885441527446301,0.8558472553699285,,0.0336548047583968,-0.04240006692802678,
15676,2002,1,0.3022788203753351,0.5710455764075067,,,,
15676,2006,1,0.0625,0.748046875,,-0.2397788203753351,0.17700129859249325,
15676,2010,1,0.030104712041884817,0.512434554973822,,-0.03239528795811518,-0.23561232002617805,
15676,2010,2,,0.7835195530726257,,,,
15676,2014,1,,0.2319721980886186,,,-0.2804623568852034,
15676,2014,2,,0.6089655172413793,,,-0.1745540358312464,
15676,2018,1,0.10227272727272728,0.5735294117647058,,,0.34155721367608727,
15676,2018,2,0.22919418758256274,0.71334214002642,,,0.10437662278504078,
15676,2022,1,0.1630170316301703,0.11557177615571776,,0.06074430435744303,-0.45795763560898806,
15676,2022,2,0.22235089751013318,0.7481181239143022,,-0.006843290072429564,0.03477598388788217,
15681,2002,1,0.0743906299461855,0.7394745172522951,,,,
15681,2006,1,0.1087495572086433,0.7871059156925256,,0.03435892726245779,0.047631398440230566,
15681,2010,1,0.020757825370675453,0.8375617792421747,,-0.08799173183796784,0.05045586354964904,
15681,2010,2,,0.8983169705469846,,,,
15681,2014,1,,0.7004686834256497,,,-0.13709309581652496,
15681,2014,2,,0.7819767441860465,,,-0.1163402263609381,
15681,2018,1,0.08305032417412782,0.7826489657301636,,,0.08218028230451391,
15681,2018,2,0.12653562653562653,0.839987714987715,,,0.058010970801668504,
15681,2022,1,0.10669317428760769,0.1096752816434725,,0.02364285011347987,-0.6729736840866911,
15681,2022,2,0.14316239316239315,0.8397435897435898,,0.016626766626766626,-0.00024412524412520398,
15686,2002,1,0.7348242811501597,0.19041533546325878,,,,
15686,2006,1,0.09458987783595113,0.443630017452007,,-0.6402344033142087,0.2532146819887482,
15686,2010,1,0.02416155787955283,0.4147133068878471,,-0.0704283199563983,-0.028916710564159898,
15686,2010,2,,0.684,,,,
15686,2014,1,,0.31437255753365173,,,-0.10034074935419535,
15686,2014,2,,0.48247809762202754,,,-0.20152190237797252,
15686,2018,1,0.1944770857814336,0.47767332549941244,,,0.1633007679657607,
15686,2018,2,0.33104584133955534,0.6288772989294538,,,0.14639920130742623,
15686,2022,1,0.1857072205736894,0.11078140454995054,,-0.008769865207744199,-0.3668919209494619,
15686,2022,2,0.21737121737121737,0.768999768999769,,-0.11367462396833797,0.1401224700703152,
15690,2002,1,0.14597402597402598,0.5454545454545454,,,,
15690,2006,1,0.1989189189189189,0.6464864864864864,,0.052944892944892935,0.10103194103194102,
15690,2010,1,0.022970085470085472,0.6207264957264957,,-0.17594883344883344,-0.025759990759990692,
15690,2010,2,,0.7778418926716676,,,,
15690,2014,1,,0.3538135593220339,,,-0.26691293640446184,
15690,2014,2,,0.5355781448538754,,,-0.24226374781779214,
15690,2018,1,0.16901408450704225,0.5009185548071035,,,0.14710499548506956,
15690,2018,2,0.3425692695214106,0.5894206549118388,,,0.053842510057963366,
15690,2022,1,0.2546916890080429,0.07560321715817694,,0.08567760450100065,-0.4253153376489265,
15690,2022,2,0.3392243495336279,0.6175748649975454,,-0.0033449199877826907,0.02815421008570662,
15693,2002,1,0.2300491457992043,0.5794523753802949,,,,
15693,2006,1,0.1645598712939554,0.7152378763502643,,-0.06548927450524888,0.13578550096996933,
15693,2010,1,0.04816414686825054,0.5622030237580994,,-0.11639572442570487,-0.15303485259216487,
15693,2010,2,,0.7228285584356525,,,,
15693,2014,1,,0.28684589534325494,,,-0.27535712841484444,
15693,2014,2,,0.608846487424111,,,-0.11398207101154156,
15693,2018,1,0.1643886220908755,0.4364610269671223,,,0.14961513162386736,
15693,2018,2,0.3629546306711661,0.5813648293963255,,,-0.02748165802778546,
15693,2022,1,0.2602211796246649,0.13186997319034852,,0.09583255753378939,-0.30459105377677376,
15693,2022,2,0.36257876878332523,0.603974793989336,,-0.00037586188784088925,0.022609964593010456,
15696,2002,1,0.14086378737541527,0.7056478405315615,,,,
15696,2006,1,0.08470124753775443,0.7846355876559422,,-0.05616253983766084,0.07898774712438072,
15696,2010,1,0.01639344262295082,0.6658259773013872,,-0.06830780491480361,-0.11880961035455506,
15696,2010,2,,0.8358502954694682,,,,
15696,2014,1,,0.38791732909379967,,,-0.2779086482075875,
15696,2014,2,,0.666023166023166,,,-0.16982712944630218,
15696,2018,1,0.08545034642032333,0.6299076212471132,,,0.24199029215331352,
15696,2018,2,0.18559556786703602,0.7717451523545706,,,0.10572198633140462,
15696,2022,1,0.12273212379935966,0.12540021344717184,,0.03728177737903633,-0.5045074077999414,
15696,2022,2,0.16872224962999507,0.8120374938332511,,-0.01687331823704094,0.04029234147868044,
15720,2002,1,0.07236180904522613,0.7226130653266332,,,,
15720,2006,1,0.07079646017699115,0.8592920353982301,,-0.001565348868234978,0.1366789700715969,
15720,2010,1,0.017467248908296942,0.7240174672489083,,-0.05332921126869421,-0.13527456814932182,
15720,2010,2,,0.8618592528236316,,,,
15720,2014,1,,0.4956521739130435,,,-0.22836529333586475,
15720,2014,2,,0.595523581135092,,,-0.26633567168853967,
15720,2018,1,0.06901960784313725,0.7819607843137255,,,0.286308610400682,
15720,2018,2,0.12599565532223025,0.8486603910209993,,,0.25313680988590737,
15720,2022,1,0.1334841628959276,0.13800904977375567,,0.06446455505279035,-0.6439517345399699,
15720,2022,2,0.16076487252124647,0.8243626062322946,,0.03476921719901621,-0.0242977847887047,
15723,2002,1,0.5079872204472844,0.3450479233226837,,,,
15723,2006,1,0.11980830670926518,0.46006389776357826,,-0.3881789137380192,0.11501597444089456,
15723,2010,1,0.02707275803722504,0.41624365482233505,,-0.09273554867204013,-0.043820242941243204,
15723,2010,2,,0.7984189723320159,,,,
15723,2014,1,,0.18850574712643678,,,-0.22773790769589827,
15723,2014,2,,0.5085803432137286,,,-0.2898386291182873,
15723,2018,1,0.16666666666666666,0.5714285714285714,,,0.38292282430213465,
15723,2018,2,0.33116883116883117,0.6217532467532467,,,0.11317290353951814,
15723,2022,1,0.22148760330578512,0.17851239669421487,,0.05482093663911847,-0.3929161747343565,
15723,2022,2,0.2983257229832572,0.6560121765601218,,-0.032843108185573955,0.03425892980687506,
15740,2002,1,0.322729014948256,0.5412035262552702,,,,
15740,2006,1,0.2193877551020408,0.608843537414966,,-0.1033412598462152,0.06764001115969576,
15740,2010,1,0.035333536399634484,0.5897045385318307,,-0.18405421870240632,-0.019138998883135305,
15740,2010,2,,0.7874015748031497,,,,
15740,2014,1,,0.32415475775531544,,,-0.26554978077651525,
15740,2014,2,,0.7240647386574688,,,-0.06333683614568086,
15740,2018,1,0.1655688622754491,0.49790419161676647,,,0.17374943386145103,
15740,2018,2,0.33804660905996337,0.6187483634459282,,,-0.10531637521154058,
15740,2022,1,0.20683499107370568,0.0558530986993114,,0.041266128798256585,-0.4420510929174551,
15740,2022,2,0.2822143698468787,0.6895170789163722,,-0.05583223921308467,0.07076871547044394,
15753,2002,1,0.19184713375796178,0.5938853503184713,,,,
15753,2006,1,0.12554782160350605,0.7654034544985822,,-0.06629931215445573,0.17151810418011082,
15753,2010,1,0.0295159386068477,0.7010625737898465,,-0.09603188299665835,-0.06434088070873567,
15753,2010,2,,0.8241169305724726,,,,
15753,2014,1,,0.36809045226130654,,,-0.33297212152853994,
15753,2014,2,,0.5833717181022571,,,-0.24074521247021552,
15753,2018,1,0.13301559792027728,0.5749566724436742,,,0.20686622018236767,
15753,2018,2,0.25614489003880986,0.7069857697283312,,,0.12361405162607408,
15753,2022,1,0.22070437566702242,0.19935965848452508,,0.08768877774674513,-0.37559701395914913,
15753,2022,2,0.27865213882163037,0.6926957223567393,,0.02250724878282051,-0.014290047371591896,
15755,2002,1,0.662412515438452,0.16591189790037053,,,,
15755,2006,1,0.0724264705882353,0.7709558823529412,,-0.5899860448502168,0.6050439844525707,
15755,2010,1,0.013253392237298833,0.8232881035026822,,-0.059173078350936464,0.05233222114974101,
15755,2010,2,,0.9075386597938144,,,,
15755,2014,1,,0.6232114467408585,,,-0.20007665676182373,
15755,2014,2,,0.7179245283018868,,,-0.18961413149192763,
15755,2018,1,0.1688963210702341,0.6501672240802676,,,0.026955777339409126,
15755,2018,2,0.2273449920508744,0.7389507154213036,,,0.02102618711941684,
15755,2022,1,0.21641791044776118,0.08338741077222583,,0.04752158937752707,-0.5667798133080417,
15755,2022,2,0.2995555555555556,0.6678518518518518,,0.07221056350468116,-0.07109886356945183,
15757,2002,1,0.5165474060822898,0.25536672629695883,,,,
15757,2006,1,0.15817901234567902,0.6076388888888888,,-0.3583683937366108,0.35227216259193,
15757,2010,1,0.03707448601280755,0.6036400404448938,,-0.12110452633287147,-0.003998848443995007,
15757,2010,2,,0.7900735294117647,,,,
15757,2014,1,,0.28484585323491096,,,-0.31879418720998287,
15757,2014,2,,0.5423497267759563,,,-0.2477238026358084,
15757,2018,1,0.23901464713715045,0.4470705725699068,,,0.16222471933499583,
15757,2018,2,0.3866043613707165,0.5529595015576324,,,0.010609774781676129,
15757,2022,1,0.2947148402508211,0.08420424007166319,,0.055700193113670665,-0.3628663324982436,
15757,2022,2,0.4025140411874833,0.5447980743514309,,0.015909679816766775,-0.0081614272062015,
15759,2002,1,0.49065040650406505,0.3405487804878049,,,,
15759,2006,1,0.24040171063379942,0.5888712700014416,,-0.25024869587026566,0.24832248951363667,
15759,2010,1,0.06658645867905742,0.45042316627945567,,-0.173815251954742,-0.1384481037219859,
15759,2010,2,,0.6367811064946425,,,,
15759,2014,1,,0.22419296825825016,,,-0.2262301980212055,
15759,2014,2,,0.48008849557522126,,,-0.15669261091942122,
15759,2018,1,0.2593311114427366,0.2875026944568804,,,0.06330972619863026,
15759,2018,2,0.5075870127702196,0.43104916117185543,,,-0.04903933440336583,
15759,2022,1,0.4067778748005179,0.1091656378910602,,0.14744676335778134,-0.17833705656582022,
15759,2022,2,0.527831547838936,0.43590690801625415,,0.020244535068716485,0.004857746844398714,
15761,2002,1,0.0630891950688905,0.7730239303843365,,,,
15761,2006,1,0.13851132686084142,0.8045307443365696,,0.07542213179195091,0.03150681395223309,
15761,2010,1,0.01825047199496539,0.6796727501573316,,-0.12026085486587602,-0.12485799417923793,
15761,2010,2,,0.8213103904698875,,,,
15761,2014,1,,0.42660944206008583,,,-0.2530633080972458,
15761,2014,2,,0.6516393442622951,,,-0.16967104620759244,
15761,2018,1,0.16777531411677754,0.5365853658536586,,,0.10997592379357274,
15761,2018,2,0.2838397790055249,0.6802486187845304,,,0.028609274522235273,
15761,2022,1,0.20939334637964774,0.1095890410958904,,0.0416180322628702,-0.42699632475776816,
15761,2022,2,0.26682001150086254,0.7078780908568143,,-0.01701976750466233,0.027629472072283945,
15762,2002,1,0.4866666666666667,0.36,,,,
15762,2006,1,0.19251753702260327,0.3803585346843336,,-0.2941491296440634,0.02035853468433363,
15762,2010,1,0.030042918454935622,0.3369098712446352,,-0.16247461856766765,-0.04344866343969844,
15762,2010,2,,0.6281055900621118,,,,
15762,2014,1,,0.15525876460767946,,,-0.18165110663695572,
15762,2014,2,,0.487279843444227,,,-0.14082574661788477,
