codigo_municipio,pct_ingresos_propios,gastos_totales_per_capita,transferencias_per_capita,ingresos_tributarios_per_capita
15135,0.7458873159643943,2405046.617142857,260976.83857142855,725639.36
15162,0.4608298824865384,1416825.9957142859,143760.18142857144,95912.33428571429
15172,0.48149140057760426,1577976.842857143,220648.26,150002.00857142857
15176,0.9214553249545414,788956.1114285715,21556.445714285714,213617.42857142858
15180,0.31883212217518225,1978616.3771428573,288905.3242857143,129274.1557142857
15183,0.41936534374092943,1726674.4385714286,227028.96285714285,87704.86
15185,0.5490675878206355,1497370.43,163660.94,159259.56857142856
15187,0.42970717890102533,2079755.1457142856,372947.33999999997,212377.47142857144
15189,0.501372228352236,1353266.5242857144,156051.53285714285,106497.69999999998
15204,0.7568886156102906,929542.3757142856,82709.21428571429,189827.50714285715
15212,0.3980449414606932,1899097.3028571426,240467.41142857145,120345.07571428572
15215,0.611512740129555,2040479.9000000001,262826.2428571429,286338.01714285713
15218,0.2845055775736606,2766548.4342857143,487970.28714285715,161814.9657142857
15223,0.5098281294381516,1276094.6585714284,164751.97857142854,167399.86285714287
15224,0.5594723047955987,1616153.1742857143,240772.53857142857,247740.36857142858
15226,0.3898012172627175,2495220.5614285716,496937.00999999995,244618.1585714286
15232,0.40364205477455833,1627459.2542857141,225478.5357142857,116058.30428571429
15236,0.4455914725200833,2364806.282857143,348558.53714285715,169696.12000000002
15238,0.9774282636283532,988844.0728571428,5941.527142857143,251782.05285714287
15244,0.41216388076450244,1898299.2585714287,280447.4214285714,197982.32714285716
15248,0.4088285870297036,1894924.7099999997,334883.4914285714,164295.89571428573
15272,0.702695790235681,1091722.3185714285,109109.0942857143,169500.94714285713
15276,0.37667488719241354,2221152.6685714284,300329.14857142855,156084.27285714285
15293,0.4287165523535199,2289572.5257142857,408009.64857142855,221897.52285714285
15296,0.3631151577983237,1430917.92,209134.9742857143,91482.79428571428
15299,0.779385971495422,1027371.6714285715,55682.434285714284,178044.05285714287
15317,0.2899520501757496,3136812.3242857144,570687.4542857143,186747.46714285715
15322,0.8059879345591222,1172532.9200000002,75768.18714285715,213424.84428571427
15325,0.4985265353661918,2586559.5814285716,298117.5014285714,210424.19571428574
15332,0.2932717032918402,1862920.065714286,324616.64714285714,121880.20142857144
15362,0.6591612857254022,1902837.5985714286,225274.23714285716,205696.38857142857
15367,0.8502539383602681,1719595.25,120736.03571428571,600789.0199999999
15368,0.32175309916832384,1887557.9828571428,338436.16571428574,116574.83857142857
15377,0.3252041223877374,2493467.0814285716,429959.0071428571,197062.69142857144
15380,0.5122199315323124,1646076.6171428573,203476.9485714286,148240.13142857145
15401,0.2757366526682809,3228126.7757142857,750047.12,219452.02285714285
15403,0.39805478119953097,2127312.47,345808.0371428571,152993.38714285713
15407,0.9050108145948731,1173728.1199999999,62986.47285714286,577098.4971428572
15425,0.6380532812144633,2211625.5628571426,231137.62714285712,229671.60571428572
15442,0.3987294830632799,1819310.5485714285,217229.22,113087.45999999999
15455,0.8972197818649563,1563420.652857143,71929.62142857142,603583.1671428571
15464,0.29633650992292765,1508782.7271428572,237526.94714285713,89799.00571428573
