codigo_municipio,turnout
52083,0.5223996717122587
52110,0.48727682011470286
52203,0.4729732516192776
52207,0.5238319550809895
52210,0.484048699474282
52215,0.47602274378928494
52224,0.4934223859021188
52227,0.49687936422558554
52233,0.4287097999817286
52240,0.5372901289225803
52250,0.3461277883248949
52254,0.5491833983283803
52256,0.4440324049081272
52258,0.50362901399251
52260,0.5389452314874389
52287,0.5151467890493805
52317,0.5212041873979953
52320,0.456213348277047
52323,0.5861312338580187
52352,0.4550688546574798
52354,0.4712288734758632
52356,0.43351635058408766
52378,0.5267078544731144
52381,0.48448374707456354
52385,0.5261013657022781
52390,0.3500457542497517
52399,0.47694929047503065
52405,0.45180544050089216
52411,0.5233651044720539
52418,0.5217612500078922
52427,0.36652059796128356
52435,0.43760411874907135
52473,0.3818819594051509
52480,0.5651953332696109
52490,0.3720063654993465
52506,0.4430512770111751
52520,0.36189430539958684
52540,0.45924255623637833
52560,0.4465044246708009
52565,0.5020336866040365
52573,0.5312130337289445
52585,0.5268134685951088
52612,0.3072114504082785
52621,0.33681418956669573
52678,0.4534766318921298
52683,0.49826936134922556
52685,0.5830933146069288
52687,0.4963090487860867
52693,0.4479848873016808
52694,0.5176369560907718
52696,0.24585665849806881
52699,0.3890947190057612
52720,0.5071588750626621
52786,0.4799824550277959
52788,0.44773405844924036
52835,0.3509347159448807
52838,0.4657847137643367
52885,0.5514084615105831
54001,0.5019098807683472
54003,0.4477299415808142
54051,0.5461732253575101
54099,0.5735528704724547
54109,0.4703169256319034
54125,0.5606707443863758
54128,0.5476170390231353
54172,0.6011408561430998
54174,0.5587009776883055
54206,0.29085785055585955
54223,0.5500144303891847
54239,0.48115238763446433
54245,0.3883949154965459
54250,0.3511055585083407
54261,0.4726811611751079
54313,0.5675600152116612
54344,0.31767268430881035
54347,0.4383855267662253
54377,0.47687068106607056
54385,0.4713704655664571
54398,0.3406389960872508
54405,0.47027656572005966
54418,0.5536885514233683
54480,0.5974776790484543
54498,0.47376171600976524
54518,0.5510140115351453
54520,0.6465068946580731
54553,0.3067608471121482
54599,0.36666244214895716
54660,0.5146088077628542
54670,0.33765428596318225
54673,0.434831476908054
54680,0.47726086391365447
54720,0.40543679760169793
54743,0.6010683133334817
54800,0.3462805153148708
54810,0.34407329973073664
54820,0.5048949755618504
54871,0.5025492635437006
54874,0.42358087453714094
63001,0.5400994138662429
63111,0.48764319363255115
63130,0.5505396391853956
63190,0.5658499666126386
63212,0.48834148646018233
63272,0.5285526597748023
63302,0.4767783972986031
63401,0.5467600212625994
63470,0.4992168714032118
63548,0.4832076843957672
63594,0.49000911146154635
63690,0.5407144252410994
66001,0.5347995057597974
66045,0.5248606841069936
66075,0.4729941458743962
66088,0.5003064135495474
66170,0.5474806484762869
66318,0.5046979620204313
66383,0.5120263841608692
66400,0.48732184355602504
66440,0.4867896602126553
66456,0.41814922428362655
66572,0.38307314029796435
66594,0.5173002553269997
66682,0.5619152512916182
66687,0.46380606745668873
68001,0.554714533021396
68013,0.5226720106161794
68020,0.4864196116422189
68051,0.5204787046178998
68077,0.5361960128392919
68079,0.5744198314350567
68081,0.5443571691026421
68092,0.5087849009648787
68101,0.47426895383051193
68121,0.5454302246288718
68132,0.6209885143195957
68147,0.5354357795504809
68152,0.529229352366718
68160,0.5940167724652228
68162,0.5733068170652844
68167,0.5249982488741075
68169,0.6053744332336455
68176,0.5345958319324028
68179,0.45006599154476595
68190,0.47078972428291754
68207,0.5132755422674905
68209,0.5849392515696061
68211,0.5731341065776381
68217,0.581408273455225
68229,0.5945747188491426
68235,0.5633360920495816
68245,0.5690020717040146
68250,0.47594168906792583
68255,0.4874418980098576
68264,0.5584801665889765
68266,0.532510060128865
68271,0.47060021055632484
68276,0.6163490752120832
68296,0.5720093359773345
68298,0.53891464613277
68307,0.5777543902206268
68318,0.5384847507215149
68320,0.574300553667418
68322,0.5775394559803456
68324,0.46507992084612065
68327,0.49543671324225064
68344,0.5770442182426301
68368,0.4800925448039979
68370,0.5606421719784975
68377,0.5157898682640091
68385,0.46094213491015434
68397,0.4661724604372674
68406,0.5809660796255672
68418,0.576273265743087
68425,0.4966870585364605
68432,0.5655046526344985
68444,0.5851840541371074
68464,0.5400121240649636
68468,0.5286236733141989
68498,0.5731426604582757
68500,0.5654123487956284
68502,0.5313885262824177
68522,0.5413551474451378
68524,0.5728441124868533
68533,0.6156013691634794
68547,0.607691157665741
68549,0.5898078150583823
68572,0.5041709122774296
68573,0.4211193461847488
68575,0.48637178395662534
68615,0.5038653299687041
68655,0.514668257139595
68669,0.5329598954597458
68673,0.4361642222182123
68679,0.5804567379244726
68682,0.49714873952002564
68684,0.5764251188445193
68686,0.5389968591027807
68689,0.4918217225490299
68705,0.5637713979463471
68720,0.49878177937861096
68745,0.523732899506626
68755,0.5681094167640766
68770,0.5079606898072767
68773,0.49056616941967135
68780,0.5747098172992736
68820,0.5856836230329644
68855,0.5868342552250679
68861,0.509499677683917
68867,0.644748752183582
68872,0.5703456518904415
68895,0.5252355696592745
70001,0.5026876210893867
70110,0.47853257649004644
70124,0.4846106178180348
70204,0.48262266716304686
70215,0.5146996214724349
70221,0.4866485059272371
70230,0.4540154411311631
70233,0.5101096607542009
70235,0.46665460437592454
70265,0.4082721189900556
70400,0.47504246918184656
70418,0.5428136060909736
70429,0.4699736356833667
70473,0.534432067648156
70508,0.49145578698772174
70523,0.4696384479371988
70670,0.5287315708335563
70678,0.42309293405408177
70702,0.5397858124238508
70708,0.43293102374266423
70713,0.36162036580081275
70717,0.49994015948684467
70742,0.4752664546287461
70771,0.4247608017232973
70820,0.48035653492068847
70823,0.4950872420356246
73001,0.5821625563649573
73024,0.5167337711465256
73026,0.4168589748843461
73030,0.46594790761697275
73043,0.4043532950154572
73055,0.48512094795946864
73067,0.4371957066581825
73124,0.4811124186983552
73148,0.5597705129607171
73152,0.4816454726689505
73168,0.41054077187028276
73200,0.46835023466994485
73217,0.4124895214806795
73226,0.4773757738951163
73236,0.47050771015935505
73268,0.5443377251737724
73270,0.47920333601532794
73275,0.5388725826892651
73283,0.46001736183819153
73319,0.4959562059567002
73347,0.44445015997871395
73349,0.508771537012289
73352,0.4574828906321205
73408,0.498602037871717
73411,0.46665732003843835
73443,0.530593633548958
73449,0.5455865559620187
73461,0.38008686727637486
73483,0.4239773108549526
73504,0.44318403680423996
73520,0.47172255529208124
73547,0.47060367517922846
73555,0.3864619961251266
73563,0.46776642480728875
73585,0.5164748905005837
73616,0.3377302125561742
73622,0.40584368785685426
73624,0.40123902777442944
73671,0.5152980880390541
73675,0.4658111701742711
73678,0.5474459602565092
73686,0.42090537030827335
73770,0.480664583921605
73854,0.5043220116654366
73861,0.4584739715351011
73870,0.45112256200274936
73873,0.4561066416888694
76001,0.4660781836293669
76020,0.4514481286296033
76036,0.4614352276068165
76041,0.3985042504579178
76054,0.4054206400524894
76100,0.44684594304084274
