codigo_municipio,nbi_rate,nbi_urban,nbi_rural
15183,0.427278603749192,0.2401263823064771,0.4881768334475668
15185,0.2292040694195093,0.05772811918063315,0.275958365067276
15187,0.20553359683794464,0.1404255319148936,0.2187635105923044
15189,0.09995547640249333,0.049710024855012434,0.11841704718417048
15204,0.10523498554758592,0.078125,0.10953975933507008
15212,0.13845644253063927,0.07671232876712328,0.1581476627348187
15215,0.14602662363856395,0.10051546391752575,0.2222222222222222
15218,0.2683114880493446,0.08459869848156183,0.3080168776371308
15223,0.6110440555220278,0.18147625763986835,0.7279590531030071
15224,0.10962962962962963,0.11065292096219932,0.10885416666666665
15226,0.09582309582309582,0.027888446215139445,0.10820624546114739
15232,0.17759374281113413,0.1661631419939577,0.1785358565737052
15236,0.16836428999400838,0.0957792207792208,0.2108262108262108
15238,0.03382817786991271,0.02920110192837466,0.06986899563318777
15244,0.3089574898785425,0.25710293432696785,0.3706371191135734
15248,0.13130535232961107,0.08631921824104234,0.17165814463111762
15272,0.06530737390771119,0.023713826366559485,0.0909541511771995
15276,0.1567211055276382,0.10984182776801406,0.1827956989247312
15293,0.10459183673469388,0.05405405405405405,0.11740520785746916
15296,0.14630261660978383,0.07948523845571537,0.17501626545217955
15299,0.07312012592115619,0.04683884106266777,0.16257088846880907
15317,0.11678004535147393,0.15151515151515152,0.09914529914529917
15322,0.06778816199376947,0.062023939064200215,0.09108040201005023
15325,0.099384914211719,0.04776119402985074,0.12428023032629561
15332,0.29744897959183675,0.03764320785597382,0.4151223128243143
15362,0.08539094650205761,0.059534081104400345,0.12356687898089172
15367,0.12111604311984779,0.05463182897862233,0.1453287197231834
15368,0.3607344632768361,0.1417004048582996,0.44553291536050155
15377,0.3700813008130081,0.12104283054003724,0.5037481259370314
15380,0.07136602451838879,0.03369565217391304,0.0967741935483871
15401,0.1684100418410042,0.003048780487804878,0.25477707006369427
15403,0.13121845710165825,0.07260726072607261,0.176696542893726
15407,0.08270834793579589,0.07001909611712284,0.09825327510917033
15425,0.07878270762229807,0.00814663951120163,0.10615627466456196
15442,0.3203212551363467,0.1369472182596291,0.3479475607135181
15455,0.07683863885839737,0.050920245398773004,0.11514052583862194
15464,0.20813953488372092,0.12198795180722892,0.2824956672443674
15466,0.12066752246469832,0.08680704770090245,0.17091836734693877
15469,0.09832099482266417,0.04934240362811791,0.15432482887367763
15476,0.15269804822043628,0.04055944055944056,0.17047217911771229
15480,0.23062429343047358,0.19122609673790777,0.31062047963456413
15491,0.04033854344413351,0.03888213851761847,0.04107896633377947
15494,0.15215654952076677,0.1027749229188078,0.1640644361833953
15500,0.06614229531641044,0.015,0.07467667918231122
15507,0.2757189869795393,0.1068975813675724,0.43104395604395607
15511,0.08624502432551968,0.054655870445344125,0.09507640067911714
15514,0.1323076923076923,0.06420545746388444,0.1828469326980345
15516,0.05116249155867125,0.029446773275371322,0.08680142687277051
15518,0.11347150259067355,0.09429824561403509,0.13064833005893908
15522,0.1519456454601606,0.06274509803921569,0.23185011709601877
15531,0.2594807238394965,0.11138491867915229,0.32894128525196487
15533,0.5934012615235322,0.19187358916478556,0.7033374536464772
15537,0.07103960396039603,0.04702313234736443,0.11617961511047756
15542,0.12855844942459116,0.07216035634743875,0.15760495526496904
15550,0.34007585335018964,0.188212927756654,0.41571969696969696
15572,0.14207278337417187,0.11438939728621016,0.212901663168093
15580,0.4046256556986171,0.2605633802816902,0.46776406035665297
15599,0.12220943613348677,0.051791786555061475,0.17752208752825147
15600,0.1403725006847439,0.0654627539503386,0.17298997444466288
15621,0.07911392405063292,0.020869565217391303,0.09957238851557727
15632,0.15993190574321298,0.08907741251325557,0.16647093364650614
15638,0.09019282604188264,0.05426356589147287,0.12731871838111297
15646,0.09282241921647126,0.06575539568345323,0.11067869008068344
15660,0.12066752246469832,0.035555555555555556,0.1857304643261608
15664,0.17711464147702877,0.1310782241014799,0.18884698275862066
15667,0.15284516982796648,0.08133521391631407,0.2160365600332364
15673,0.2047172664045963,0.07394668959587274,0.2756529850746269
15676,0.0889348500517063,0.11029411764705882,0.08543922984356196
15681,0.225501973571306,0.11747430249632894,0.23979790128254955
15686,0.15357509910438996,0.0890671169269734,0.18797838811346237
15690,0.10830908503071451,0.057331303906646376,0.1978609625668449
15693,0.06295511107014472,0.03187943776264309,0.11727456940222895
15696,0.10054719562243503,0.11178861788617889,0.09484536082474229
15720,0.2116076014381099,0.0834597875569044,0.27717391304347827
15723,0.07662835249042145,0.04794520547945205,0.08776595744680851
15740,0.19777410136862683,0.20967741935483872,0.19537321525393098
15753,0.07592242194891202,0.04959349593495935,0.1461405030355594
15755,0.27309744453805107,0.09896602658788774,0.31397364771151176
15757,0.09016940109377083,0.07153008053055424,0.11419847328244276
15759,0.03593215233090383,0.030645419678279637,0.0778425220379501
15761,0.08925549915397632,0.02345058626465661,0.11148839841539332
15762,0.14810518174787315,0.10065645514223195,0.158290277125411
15763,0.1835785238274865,0.07340553549939831,0.1964335860713283
15764,0.11300785250938888,0.08203677510608204,0.12286228622862286
15774,0.14990215264187867,0.08808290155440414,0.16801619433198378
15776,0.11138140747176369,0.05808929428708593,0.14161220043572983
15778,0.11749497270899166,0.06828528072837634,0.12898653437278526
15790,0.1075875486381323,0.0620782726045884,0.12602515035538542
15798,0.09398715703444249,0.03824091778202677,0.1184873949579832
15804,0.1458779106356199,0.07108140947752126,0.16542308302905223
15806,0.06997005172883201,0.02893352462936394,0.09507093754570718
15808,0.11885674451028232,0.046767537826685,0.14332399626517275
15810,0.2441344324667089,0.14427312775330395,0.2845057880676759
15814,0.09888595383025152,0.07158145065398334,0.12438916037316748
15816,0.2535511363636364,0.08237232289950576,0.28227813104782973
15820,0.12149532710280374,0.1337958374628345,0.11657414750198257
15822,0.16710816777041942,0.0754226267880364,0.1858548258441904
15832,0.209043250327654,0.10756972111553784,0.2290196078431373
15835,0.12133676092544989,0.07560975609756097,0.14610303830911492
15837,0.11727864423431168,0.04432855280312907,0.14601163984936663
15839,0.15997770345596432,0.16568047337278105,0.1593846153846154
15842,0.10195510499637944,0.1067193675889328,0.10113694213473613
15861,0.06705309861170745,0.06357388316151202,0.06774858320453374
15879,0.13245546088303642,0.06053268765133172,0.14615029967727064
15897,0.19405430711610486,0.06332703213610585,0.2370877411325451
17001,0.0620234552243708,0.05767067927310298,0.12899486669978474
17013,0.11006090133982947,0.08386214976081226,0.13616028010114764
17042,0.1066543673261658,0.08766838243346842,0.13296903460837886
17050,0.09833570123807592,0.06255924170616113,0.16259931895573213
17088,0.17824241796915433,0.09248419573870288,0.2461966604823748
17174,0.07992049360221955,0.07152487215248722,0.14835164835164835
17272,0.10849890772911681,0.05537837054218614,0.1382219338092148
17380,0.12600237385287905,0.11302812337998963,0.2348464256591465
17388,0.12246431254695718,0.06602254428341385,0.152845998266397
17433,0.17137316688886195,0.1800840607824119,0.16018274955004844
17442,0.14661166764879197,0.12302839116719244,0.14958853198831962
17444,0.12716284460634159,0.09789715497437709,0.1529595015576324
17446,0.07880826525708794,0.034023668639053255,0.100355871886121
17486,0.11775976418570376,0.06570841889117043,0.18145073192047192
17495,0.18012108980827446,0.10354430379746836,0.33166332665330667
17513,0.13255315894141043,0.1096774193548387,0.1541896115493377
17524,0.09251297257227575,0.08526632302405499,0.09633235227529997
17541,0.10703220903723622,0.05811470408785845,0.1374277319685338
17614,0.11313838207114887,0.05755773268019595,0.144018921721099
17616,0.11463414634146339,0.06379627198739826,0.14674183385839829
17653,0.10297427163797822,0.0967555598344084,0.11364387182028411
17662,0.13533057851239672,0.072552783109405,0.16210905518257734
17665,0.137511071744907,0.037437603993344414,0.17380808690404342
17777,0.11181363140265703,0.0664023015317627,0.15441283734500366
17867,0.1354933726067747,0.10357862903225806,0.16578947368421051
17873,0.06861227681064606,0.05895787670602103,0.13117689185963236
17877,0.08724346076458753,0.07379969992498124,0.1686541737649063
18001,0.14509358972677308,0.1329713101436298,0.2650611019795612
18029,0.20169608067843228,0.12133468149646108,0.2683438155136268
18094,0.2849123610951999,0.22698524244553758,0.3934804082976622
18150,0.3814501045219496,0.30300611864857674,0.47788406508053305
18205,0.2297059222116818,0.19604454685099848,0.3104560110548134
18247,0.204131572956977,0.16923447279730378,0.2892367906066536
18256,0.24286382779597568,0.19777949909630776,0.3116627265563436
18410,0.32853175980562305,0.17139119058002616,0.3675658108547286
18460,0.47106017191977073,0.1529535864978903,0.521054376657825
18479,0.2122388059701493,0.14231188658669575,0.2968337730870713
18592,0.32041836043360433,0.21905966687750367,0.4740598700330244
18610,0.2672138622891017,0.1907894736842105,0.3623336745138178
18753,0.30465264499681327,0.20912601243171974,0.4083750894774517
18756,0.4471680400542401,0.2716911764705882,0.5166739478666085
18785,0.2727966425028615,0.22379158819836786,0.34873540856031127
18860,0.2765058119056006,0.13333333333333333,0.36740570112294846
19001,0.09097438265158427,0.06986191154993135,0.20019453932635106
19022,0.3369848090540459,0.2132780082987552,0.34671628149889017
19050,0.2339774153074028,0.1846218842416561,0.2406310513725937
19075,0.20360770207363518,0.279265493496557,0.1746855805791167
19100,0.2748631578947369,0.19849690539345713,0.2859715121700267
19110,0.15180694246314788,0.11433597185576078,0.15357483713017137
19130,0.23558244144563364,0.07405515832482125,0.24602833834263632
19137,0.23775288413308812,0.1657488986784141,0.24159084238332845
19142,0.22910069664344523,0.07976307996051332,0.26654784890341104
19212,0.1884158461609578,0.124411459580241,0.2765326301911668
19256,0.23404918330779814,0.14657210401891255,0.24022128937199408
19290,0.12261741010021615,0.13451776649746192,0.11901714870744817
19300,0.04953276076270729,0.03898276727455245,0.054562858966177415
19318,0.7068349106203996,0.835554568339997,0.5375401694420099
19355,0.19003397508493772,0.10057708161582851,0.19432685840883018
19364,0.1557512383048982,0.09482178883658372,0.16184582268263148
19392,0.23029693004529442,0.354320987654321,0.20613349368610945
19397,0.1698943216868079,0.25384615384615383,0.1652345626300902
19418,0.4277303697823642,0.6235161107970605,0.4017830386574768
19450,0.2550317438876131,0.2923076923076923,0.2319965031144137
19455,0.09337771548703572,0.0702988686891428,0.1314397103870788
19473,0.2707737835020345,0.15,0.2804227039982569
19513,0.08319068812050669,0.08767123287671233,0.07871321013004791
19517,0.21657490890715178,0.10593512767425811,0.22581481801677186
19532,0.2067628080815204,0.1587505348737698,0.24040537299112497
19533,0.21673217293655248,0.1271585557299843,0.24956838672549395
19548,0.13515863971690759,0.11614032296555564,0.14666666666666667
19573,0.07976011994002999,0.08108260501832534,0.06945054945054946
19585,0.2075041876046901,0.1488344291691572,0.21491095683670391
19622,0.1815552699228792,0.16322517207472959,0.18379612934246903
19693,0.15835807145050673,0.2355848434925865,0.15324165029469547
19698,0.12193229013718168,0.07554368561617703,0.16736558023666182
19701,0.3561809045226131,0.3094017094017094,0.3624145785876993
19743,0.14176153385260634,0.061814788896664336,0.15354208916234147
19760,0.185554903112155,0.19103313840155944,0.1853085553997195
19780,0.2857215654300856,0.22922486033519554,0.3090097869890616
19785,0.35478148685695854,0.5926258992805755,0.3028099823147966
19807,0.17466583773702207,0.12935212107656752,0.20706936077197846
