"","code_dane","code_rnec","municipio","departamento","ano","eleccion","_zona","zona","puesto","puesto2","mujeres","hombres","total","mesas"
"1",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","GHANA-ACCRA CONSULADO",5,13,18,1
"2",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ALEMANIA-BERLIN CONSULADO",705,764,1469,3
"3",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","ALEMANIA-HAMBURGO",197,252,449,1
"4",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","2","ALEMANIA-FRANKFURT CONSULADO",824,1219,2043,3
"5",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","4","ALEMANIA-MUNICH",63,75,138,1
"6",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ARGELIA-ARGEL CONSULADO",7,8,15,1
"7",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ARZERBAIYAN-BAKU CONSULADO",8,9,17,1
"8",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","CURAZAO-WILLEMSTAD CONSULADO",620,881,1501,3
"9",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ARGENTINA-BUENOS AIRES CONSULADO",4034,4703,8737,13
"10",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","ARGENTINA-MENDOZA",13,19,32,1
"11",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ARUBA-ORANJESTAD CONSULADO",1376,2084,3460,5
"12",NA,NA,NA,NA,2018,"Congreso",3,"Urbana","2","AUSTRALIA-CANBERRA CONSULADO",184,174,358,1
"13",NA,NA,NA,NA,2018,"Congreso",3,"Urbana","4","AUSTRALIA-MELBOURNE",1085,1304,2389,4
"14",NA,NA,NA,NA,2018,"Congreso",3,"Urbana","5","AUSTRALIA-PERTH",177,239,416,1
"15",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","AUSTRALIA-SYDNEY CONSULADO",1152,1314,2466,4
"16",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","4","AUSTRALIA-BRISBANE",464,574,1038,2
"17",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","AUSTRIA-VIENA CONSULADO",342,406,748,2
"18",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","3","AUSTRIA-GRAZ CONSULADO HONORARIO",15,18,33,1
"19",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","BELGICA-BRUSELAS CONSULADO",820,1156,1976,3
"20",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","BOLIVIA-LA PAZ CONSULADO",218,213,431,1
"21",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","3","BOLIVIA-SANTA CRUZ DE LA SIERRA CONSUL. HON.",205,149,354,1
"22",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","BRASIL-BRASILIA CONSULADO",250,184,434,1
"23",NA,NA,NA,NA,2018,"Congreso",12,"Urbana","3","BRASIL-CURUTIBA CONSULADO HONORARIO",88,84,172,1
"24",NA,NA,NA,NA,2018,"Congreso",14,"Urbana","3","BRASIL-FORTALEZA CONSULADO HONORARIO",36,15,51,1
"25",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","2","BRASIL-MANAOS - CONSULADO",193,111,304,1
"26",NA,NA,NA,NA,2018,"Congreso",25,"Urbana","3","BRASIL-RECIFE CONSULADO HONORARIO",10,7,17,1
"27",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","2","BRASIL-SAO PAULO CONSULADO",853,752,1605,3
"28",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","4","BRASIL-BELO HORIZONTE",51,23,74,1
"29",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","5","BRASIL-FLORIANAPOLIS",46,30,76,1
"30",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","6","BRASIL-PORTO ALEGRE",26,17,43,1
"31",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","7","BRASIL-RIO DE JANEIRO",241,232,473,1
"32",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","2","BRASIL-TABATINGA CONSULADO",33,14,47,1
"33",NA,NA,NA,NA,2018,"Congreso",2,"Urbana","2","CANADA-CALGARY CONSULADO",995,1846,2841,5
"34",NA,NA,NA,NA,2018,"Congreso",3,"Urbana","2","CANADA-MONTREAL CONSULADO",4127,4238,8365,13
"35",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","CANADA-OTAWA CONSULADO",1416,1288,2704,4
"36",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","CANADA-TORONTO CONSULADO",4120,3910,8030,12
"37",NA,NA,NA,NA,2018,"Congreso",20,"Urbana","2","CANADA-VANCOUVER CONSULADO",816,870,1686,3
"38",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","COREA DEL SUR-SEUL - EMBAJADA",57,78,135,1
"39",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","COSTA RICA-SAN JOSE - EMBAJADA",4158,4013,8171,12
"40",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","CUBA-LA HABANA - CONSULADO",133,140,273,1
"41",NA,NA,NA,NA,2018,"Congreso",2,"Urbana","2","CHILE-ANTOFAGASTA CONSULADO",808,871,1679,3
"42",NA,NA,NA,NA,2018,"Congreso",3,"Urbana","3","CHILE-ARICA CONSULADO HONORARIO",28,58,86,1
"43",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","CHILE-SANTIAGO EMBAJADA",1726,1812,3538,6
"44",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","CHILE-SANTIAGO CONSULADO",1890,2678,4568,7
"45",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","CHINA REPUBLICA POPULAR-BEIJING - EMBAJADA",128,83,211,1
"46",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","CHINA REPUBLICA POPULAR-GUANGZHOU CONSULADO",41,46,87,1
"47",NA,NA,NA,NA,2018,"Congreso",50,"Urbana","2","CHINA REPUBLICA POPULAR-HONG KONG - CONSULADO",75,80,155,1
"48",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","2","CHINA REPUBLICA POPULAR-SHANGHAI CONSULADO",74,75,149,1
"49",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","3","CHIPRE-LIMASSOL CONSULADO HONORARIO",14,36,50,1
"50",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","DINAMARCA-COPENHAGUE",45,74,119,1
"51",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ECUADOR-QUITO - CONSULADO",5760,6366,12126,18
"52",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","ECUADOR-ESMERALDAS - CONSULADO",666,640,1306,2
"53",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","2","ECUADOR-GUAYAQUIL - CONSULADO",2640,2585,5225,8
"54",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","4","ECUADOR-CUENCA",213,218,431,1
"55",NA,NA,NA,NA,2018,"Congreso",20,"Urbana","2","ECUADOR-NUEVA LOJA - CONSULADO",1398,1622,3020,5
"56",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","2","ECUADOR-STO DOMINGOTSACHILAS-CONSULADO",1875,1745,3620,6
"57",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","2","ECUADOR-TULCAN - CONSULADO",715,968,1683,3
"58",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","EGIPTO-EL CAIRO - EMBAJADA",64,76,140,1
"59",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","EL SALVADOR-SAN SALVADOR - CONSULADO",238,236,474,1
"60",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","EMIRATOS ARABES UNIDOS-ABU DHABI - CONSULADO",905,252,1157,2
"61",NA,NA,NA,NA,2018,"Congreso",3,"Urbana","2","ESPAÑA-BARCELONA - CONSULADO",9606,10917,20523,30
"62",NA,NA,NA,NA,2018,"Congreso",4,"Urbana","2","ESPAÑA-BILBAO - CONSULADO",3529,4207,7736,12
"63",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","ESPAÑA-MADRID - EMBAJADA",13838,14542,28380,41
"64",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ESPAÑA-MADRID - CONSULADO",8037,10665,18702,27
"65",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","ESPAÑA-LUGO, PROVINCIA DE GALICIA",131,285,416,1
"66",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","5","ESPAÑA-ALBACETE, CASTILLA DE LA MANCHA",78,168,246,1
"67",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","6","ESPAÑA-VALLADOLID,PROVINCIA DE CASTILLO Y LEÓN",146,250,396,1
"68",NA,NA,NA,NA,2018,"Congreso",50,"Urbana","2","ESPAÑA-SEVILLA - CONSULADO",2923,4430,7353,11
"69",NA,NA,NA,NA,2018,"Congreso",50,"Urbana","4","ESPAÑA-MALAGA",251,444,695,2
"70",NA,NA,NA,NA,2018,"Congreso",60,"Urbana","2","ESPAÑA-PALMA DE MALLORCA - CONSULADO",1592,2011,3603,6
"71",NA,NA,NA,NA,2018,"Congreso",65,"Urbana","2","ESPAÑA-VALENCIA - CONSULADO",5505,6226,11731,17
"72",NA,NA,NA,NA,2018,"Congreso",65,"Urbana","4","ESPAÑA-MURCIA",273,440,713,2
"73",NA,NA,NA,NA,2018,"Congreso",70,"Urbana","2","ESPAÑA-PALMAS DE GRAN CANARIAS-CONSULADO",1829,2161,3990,6
"74",NA,NA,NA,NA,2018,"Congreso",70,"Urbana","4","ESPAÑA-SANTA CRUZ DE TENERIFE",215,331,546,1
"75",NA,NA,NA,NA,2018,"Congreso",1,"Urbana","2","ESTADOS UNIDOS-ATLANTA - CONSULADO",3797,4237,8034,12
"76",NA,NA,NA,NA,2018,"Congreso",1,"Urbana","4","ESTADOS UNIDOS-ATLANTA - CHARLOTTE",736,980,1716,3
"77",NA,NA,NA,NA,2018,"Congreso",1,"Urbana","5","ESTADOS UNIDOS-ATLANTA - GREENVILLE",448,602,1050,2
"78",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ESTADOS UNIDOS-WASHINGTON - CONSULADO",8308,8912,17220,25
"79",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","ESTADOS UNIDOS-BOSTON - CONSULADO",4089,4159,8248,12
"80",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","4","ESTADOS UNIDOS-BOSTON - CIUDAD DE CENTRAL FALL",125,180,305,1
"81",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","2","ESTADOS UNIDOS-CHICAGO - CONSULADO",2239,2483,4722,7
"82",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","5","ESTADOS UNIDOS-CHICAGO - MICHIGAN",157,230,387,1
"83",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","6","ESTADOS UNIDOS-CHICAGO - MISSOURI",110,163,273,1
"84",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","7","ESTADOS UNIDOS-CHICAGO - MINNESOTA",122,146,268,1
"85",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","2","ESTADOS UNIDOS-HOUSTON - CONSULADO",4424,5107,9531,14
"86",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","4","ESTADOS UNIDOS-HOUSTON - AUSTIN",153,223,376,1
"87",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","5","ESTADOS UNIDOS-HOUSTON - DALLAS",564,789,1353,2
"88",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","6","ESTADOS UNIDOS-HOUSTON - NUEVA ORLEANS",183,246,429,1
"89",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","7","ESTADOS UNIDOS-HOUSTON - OKLAHOMA CITY",125,153,278,1
"90",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","8","ESTADOS UNIDOS-HOUSTON - SAN ANTONIO",165,263,428,1
"91",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","9","ESTADOS UNIDOS-HOUSTON - EL PASO, TEXAS",21,45,66,1
"92",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","2","ESTADOS UNIDOS-LOS ANGELES - CONSULADO",2245,2515,4760,7
"93",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","5","ESTADOS UNIDOS-LOS ANGELES - PHOENIX",112,194,306,1
"94",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","6","ESTADOS UNIDOS-LOS ANGELES - SAN DIEGO",103,180,283,1
"95",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","2","ESTADOS UNIDOS-MIAMI DADE COLLEGE DOWNTOWN - CONSULADO",16186,17937,34123,50
"96",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","4","ESTADOS UNIDOS-MIAMI - HIALEAH",1916,2620,4536,7
"97",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","5","ESTADOS UNIDOS-MIAMI - KENDALL",3776,5416,9192,14
"98",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","6","ESTADOS UNIDOS-MIAMI - PLANTATION",2612,3422,6034,9
"99",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","7","ESTADOS UNIDOS-MIAMI - SARASOTA",328,547,875,2
"100",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","8","ESTADOS UNIDOS-MIAMI - WESTON",3551,4965,8516,13
"101",NA,NA,NA,NA,2018,"Congreso",40,"Urbana","9","ESTADOS UNIDOS-MIAMI - WEST PALM BEACH",1851,2791,4642,7
"102",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","2","ESTADOS UNIDOS-NUEVA YORK - MANHATTAN CONSULADO",13837,13694,27531,40
"103",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","4","ESTADOS UNIDOS-NUEVA YORK - BRENTWOOD",1003,1153,2156,4
"104",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","5","ESTADOS UNIDOS-NUEVA YORK-CONNECTICUT-BRIDGE",561,678,1239,2
"105",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","6","ESTADOS UNIDOS-NUEVA YORK - PORT CHESTER",885,992,1877,3
"106",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","7","ESTADOS UNIDOS-NUEVA YORK - QUEENS",6971,8922,15893,23
"107",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","8","ESTADOS UNIDOS-NUEVA YORK - WHITE PLAINS",850,1053,1903,3
"108",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","9","ESTADOS UNIDOS-NUEVA YORK - ITHACA",15,20,35,1
"109",NA,NA,NA,NA,2018,"Congreso",55,"Urbana","10","ESTADOS UNIDOS-NUEVA YORK - LOS HAMPTON",105,111,216,1
"110",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","2","ESTADOS UNIDOS-NEWARK - CONSULADO",1309,1311,2620,4
"111",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","4","ESTADOS UNIDOS-NEWARK - ATLANTIC CITY",179,234,413,1
"112",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","5","ESTADOS UNIDOS-NEWARK - DOVER",704,786,1490,3
"113",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","6","ESTADOS UNIDOS-NEWARK - ELIZABETH",2822,3270,6092,9
"114",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","7","ESTADOS UNIDOS-NEWARK - HACKENSACK",1574,1838,3412,5
"115",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","8","ESTADOS UNIDOS-NEWARK  - MORRISTOWN",718,701,1419,3
"116",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","9","ESTADOS UNIDOS-NEWARK - PATERSON",1025,1072,2097,4
"117",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","10","ESTADOS UNIDOS-NEWARK - PHILADELPHIA",421,563,984,2
"118",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","11","ESTADOS UNIDOS-NEWARK - TRENTON",177,238,415,1
"119",NA,NA,NA,NA,2018,"Congreso",57,"Urbana","12","ESTADOS UNIDOS-NEWARK - UNIÓN CITY",1876,2255,4131,6
"120",NA,NA,NA,NA,2018,"Congreso",59,"Urbana","2","ESTADOS UNIDOS-ORLANDO CONSULADO",4917,5796,10713,16
"121",NA,NA,NA,NA,2018,"Congreso",59,"Urbana","4","ESTADOS UNIDOS-ORLANDO JACKSONVILLE",190,291,481,1
"122",NA,NA,NA,NA,2018,"Congreso",59,"Urbana","5","ESTADOS UNIDOS-ORLANDO TAMPA",1639,2343,3982,6
"123",NA,NA,NA,NA,2018,"Congreso",60,"Urbana","2","ESTADOS UNIDOS-SAN FRANCISCO - CONSULADO",1747,2163,3910,6
"124",NA,NA,NA,NA,2018,"Congreso",60,"Urbana","4","ESTADOS UNIDOS-SAN FRANCISCO - DENVER",84,143,227,1
"125",NA,NA,NA,NA,2018,"Congreso",60,"Urbana","5","ESTADOS UNIDOS-SAN FRANCISCO - TACOMA",44,58,102,1
"126",NA,NA,NA,NA,2018,"Congreso",60,"Urbana","6","ESTADOS UNIDOS-SAN FRANCISCO - SALT LAKE UTA",196,249,445,1
"127",NA,NA,NA,NA,2018,"Congreso",60,"Urbana","9","ESTADOS UNIDOS-SAN FRANCISCO-LAS VEGAS NEVADA",156,220,376,1
"128",NA,NA,NA,NA,2018,"Congreso",60,"Urbana","10","ESTADOS UNIDOS-SAN FRANCISCO - ALASKA",23,39,62,1
"129",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","REPUBLICA DE FILIPINAS-MANILA",30,52,82,1
"130",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","FINLANDIA-HELSINKI EMBAJADA",73,83,156,1
"131",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","FRANCIA-PARIS - EMBAJADA",897,1050,1947,3
"132",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","FRANCIA-PARIS - CONSULADO",2800,3796,6596,10
"133",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","FRANCIA-PARIS - ESTRASBURGO",49,72,121,1
"134",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","5","FRANCIA-PARIS - LYON",114,183,297,1
"135",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","6","FRANCIA-PARIS - MONTPELLIER",75,141,216,1
"136",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","3","GRECIA-ATENAS CONSULADO HONORARIO",7,48,55,1
"137",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","GUATEMALA-GUATEMALA - CONSULADO",412,443,855,2
"138",NA,NA,NA,NA,2018,"Congreso",6,"Urbana","3","BELICE-BELMOPAN - CONSULADO HONORARIO",13,14,27,1
"139",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","PAISES BAJOS-AMSTERDAM CONSULADO",671,921,1592,3
"140",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","1","PAISES BAJOS-LA HAYA EMBAJADA",223,417,640,1
"141",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","HONDURAS-TEGUCIGALPA - EMBAJADA",231,220,451,1
"142",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","INDIA-NUEVA DELHI - EMBAJADA",24,44,68,1
"143",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","INDONESIA-JAKARTA CONSULADO",35,47,82,1
"144",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","INGLATERRA-LONDRES - CONSULADO",5185,6326,11511,17
"145",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","3","IRLANDA-DUBLIN CONSULADO HONORARIO",46,87,133,1
"146",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ISRAEL-TEL AVIV - CONSULADO",355,493,848,2
"147",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","ISRAEL-TEL AVIV - RAMALLA",37,40,77,1
"148",NA,NA,NA,NA,2018,"Congreso",3,"Urbana","3","ITALIA-FLORENCIA CONSULADO HONORARIO",14,53,67,1
"149",NA,NA,NA,NA,2018,"Congreso",4,"Urbana","3","ITALIA-GENOVA CONSULADO HONORARIO",4,15,19,1
"150",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","ITALIA-MILAN CONSULADO",1571,2102,3673,6
"151",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","ITALIA-TURIN",50,62,112,1
"152",NA,NA,NA,NA,2018,"Congreso",7,"Urbana","3","ITALIA-NAPOLES CONSULADO HONORARIO",0,2,2,1
"153",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","ITALIA-ROMA - CONSULADO",1146,1596,2742,4
"154",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","4","ITALIA-MALTA - LA VALETA",3,13,16,1
"155",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","JAMAICA-KINGSTON - CONSULADO",45,54,99,1
"156",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","JAMAICA-ISLAS CAIMAN",65,106,171,1
"157",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","JAPON-TOKIO - CONSULADO",344,417,761,2
"158",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","4","JAPON-TOKIO - NAGOYA",17,45,62,1
"159",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","5","JAPON-TOKIO - OSAKA",28,31,59,1
"160",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","KENIA-NAIROBI - EMBAJADA",32,34,66,1
"161",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","LIBANO-BEIRUT - CONSULADO",387,439,826,2
"162",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","LUXEMBURGO-LUXEMBURGO",14,29,43,1
"163",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","MALASIA-KUALALUMPUR - CONSULADO",43,57,100,1
"164",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","MARRUECOS-RABAT CONSULADO",8,21,29,1
"165",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","MEXICO-MEXICO - CONSULADO",2329,2883,5212,8
"166",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","MEXICO-MONTERREY",204,262,466,1
"167",NA,NA,NA,NA,2018,"Congreso",20,"Urbana","2","MEXICO-GUADALAJARA CONSULADO",329,377,706,2
"168",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","NICARAGUA-MANAGUA - EMBAJADA",130,133,263,1
"169",NA,NA,NA,NA,2018,"Congreso",2,"Urbana","2","NUEVA ZELANDIA-AUCKLAND CONSULADO",225,262,487,1
"170",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","NORUEGA-OSLO - EMBAJADA",100,94,194,1
"171",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","PANAMA-PANAMA - CONSULADO",5993,6989,12982,19
"172",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","5","PANAMA-PANAMA - DAVID",119,101,220,1
"173",NA,NA,NA,NA,2018,"Congreso",7,"Urbana","2","PANAMA-COLON - CONSULADO",615,705,1320,2
"174",NA,NA,NA,NA,2018,"Congreso",12,"Urbana","2","PANAMA-JAQUÉ CONSULADO",36,31,67,1
"175",NA,NA,NA,NA,2018,"Congreso",20,"Urbana","2","PANAMA-PUERTO OBALDIA - CONSULADO",45,48,93,1
"176",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","PARAGUAY-ASUNCION - EMBAJADA",174,147,321,1
"177",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","PERU-LIMA - CONSULADO",1481,1950,3431,5
"178",NA,NA,NA,NA,2018,"Congreso",15,"Urbana","2","PERU-IQUITOS - CONSULADO",141,79,220,1
"179",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","POLONIA-VARSOVIA - CONSULADO",93,44,137,1
"180",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","PORTUGAL-LISBOA - EMBAJADA",165,288,453,1
"181",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","3","PORTUGAL-OPORTO CONSULADO HONORARIO",4,13,17,1
"182",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","PUERTO RICO-SAN JUAN DE PUERTO RICO - CONSULADO",480,614,1094,2
"183",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","5","PUERTO RICO-SAN JUAN DE PUERTO RICO-MAYAGUEZ",40,46,86,1
"184",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","REPUBLICA DOMINICANA-SANTO DOMINGO - EMBAJADA",1008,904,1912,3
"185",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","REPUBLICA DOMINICANA-PUERTO PRINCIPE - HAITI",8,16,24,1
"186",NA,NA,NA,NA,2018,"Congreso",11,"Urbana","1","REPUBLICA DE SINGAPUR-SINGAPUR EMBAJADA",59,91,150,1
"187",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","REPUBLICA SOCIALISTA DEVIETNAM-HANOI CONSULADO",7,8,15,1
"188",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","RUSIA-MOSCU - EMBAJADA",263,186,449,1
"189",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","1","SUDAFRICA-PRETORIA - EMBAJADA",66,75,141,1
"190",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","3","SUDAFRICA-CAPE TOWN CONSULADO HONORARIO",24,36,60,1
"191",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","SUECIA-ESTOCOLMO - CONSULADO",785,878,1663,3
"192",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","SUIZA-BERNA - CONSULADO",923,1189,2112,4
"193",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","4","SUIZA-GINEBRA",490,853,1343,2
"194",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","5","SUIZA-LUGANO",34,89,123,1
"195",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","6","SUIZA-ZURICH",107,275,382,1
"196",NA,NA,NA,NA,2018,"Congreso",2,"Urbana","2","TAILANDIA-BANGKOK CONSULADO",38,36,74,1
"197",NA,NA,NA,NA,2018,"Congreso",2,"Urbana","2","TURQUIA-ANKARA CONSULADO",21,29,50,1
"198",NA,NA,NA,NA,2018,"Congreso",2,"Urbana","4","TURQUIA-ESTAMBUL",22,77,99,1
"199",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","TRINIDAD Y TOBAGO-PUERTO ESPAÑA - CONSULADO",84,87,171,1
"200",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","URUGUAY-MONTEVIDEO - CONSULADO",174,292,466,1
"201",NA,NA,NA,NA,2018,"Congreso",5,"Urbana","2","VENEZUELA-CARACAS - CONSULADO",30874,38376,69250,100
"202",NA,NA,NA,NA,2018,"Congreso",7,"Urbana","2","VENEZUELA-BARINAS - CONSULADO",5401,4483,9884,15
"203",NA,NA,NA,NA,2018,"Congreso",7,"Urbana","4","VENEZUELA-BARINAS - EZEQUIEL MORA",104,120,224,1
"204",NA,NA,NA,NA,2018,"Congreso",10,"Urbana","2","VENEZUELA-BARQUISIMETO - CONSULADO",3844,3736,7580,11
"205",NA,NA,NA,NA,2018,"Congreso",25,"Urbana","2","VENEZUELA-EL AMPARO - CONSULADO",606,640,1246,2
"206",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","2","VENEZUELA-MACHIQUES - CONSULADO",4201,3829,8030,12
"207",NA,NA,NA,NA,2018,"Congreso",30,"Urbana","4","VENEZUELA-MACHIQUES - LA VILLA",1489,1152,2641,4
"208",NA,NA,NA,NA,2018,"Congreso",35,"Urbana","2","VENEZUELA-MARACAIBO - CONSULADO",13261,13980,27241,40
