"","code_dane","code_rnec","municipio","departamento","ano","eleccion","_zona","zona","puesto","puesto2","mujeres","hombres","total","mesas"
"101",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST. EDUC. JOSE MARIA BERNAL",3871,3189,7060,21
"102",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"SEDE SOCIAL I.S.S.",4301,3541,7842,23
"103",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"SEC.ESC.YERMO Y PARRES",3999,3516,7515,22
"104",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST.EDUC.RAMON GIRALDO C.",4133,3278,7411,22
"105",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"KIOSCO COMUNAL LOS ALPES",4657,3960,8617,26
"106",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST.EDUC.ROBERTO BELARMINO",6888,5103,11991,35
"107",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST.EDUC.REPUBLICA DE V.",2641,2127,4768,14
"108",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"ESTADIO ATANASIO GIRARDOT",3,96140,96143,122
"109",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"CTRO DE EXPOSICIONES Y CONV.",118101,2,118103,149
"110",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"RECLUSION DE MUJERES",74,50,124,1
"111",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"SEC.ESC. ALTAVISTA",1903,1478,3381,10
"112",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST.EDUC.FE Y ALEGRIA EL LIM",1467,1024,2491,8
"113",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST.EDUC.HECTOR ROGELIO MONT",891,936,1827,6
"114",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST.EDUC.SAN ANTONIO DE PRAD",7949,6955,14904,44
"115",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"INST.EDUC. SAN CRISTOBAL",6930,5944,12874,38
"116",5001,1001,"Medellín","Antioquia",2006,"Congreso",NA,NA,NA,"CASA DE GOBIERNO SANTA ELENA",1631,1616,3247,10
"117",5002,1004,"Abejorral","Antioquia",2006,"Congreso",NA,NA,NA,NA,6069,6147,12216,36
"118",5002,1004,"Abejorral","Antioquia",2006,"Congreso",NA,NA,NA,"CARCEL",0,0,0,0
"119",5002,1004,"Abejorral","Antioquia",2006,"Congreso",NA,NA,NA,"PANTANILLO",479,554,1033,4
"120",5002,1004,"Abejorral","Antioquia",2006,"Congreso",NA,NA,NA,"CHAGUALAL",211,298,509,2
"121",5002,1004,"Abejorral","Antioquia",2006,"Congreso",NA,NA,NA,"GUAICO GRANDE",162,258,420,2
"122",5002,1004,"Abejorral","Antioquia",2006,"Congreso",NA,NA,NA,"PORTUGAL",69,87,156,1
"123",5002,1004,"Abejorral","Antioquia",2006,"Congreso",NA,NA,NA,"PURIMA",109,140,249,1
"124",5004,1007,"Abriaquí","Antioquia",2006,"Congreso",NA,NA,NA,NA,732,787,1519,5
"125",5004,1007,"Abriaquí","Antioquia",2006,"Congreso",NA,NA,NA,"LA ANTIGUA",198,245,443,2
"126",5021,1010,"Alejandría","Antioquia",2006,"Congreso",NA,NA,NA,NA,1737,1729,3466,11
"127",5021,1010,"Alejandría","Antioquia",2006,"Congreso",NA,NA,NA,"SAN JOSE",8,5,13,1
"128",5030,1013,"Amagá","Antioquia",2006,"Congreso",NA,NA,NA,NA,7866,7409,15275,45
"129",5030,1013,"Amagá","Antioquia",2006,"Congreso",NA,NA,NA,"EL CEDRO",331,315,646,2
"130",5030,1013,"Amagá","Antioquia",2006,"Congreso",NA,NA,NA,"LA CLARITA",899,792,1691,5
"131",5031,1016,"Amalfi","Antioquia",2006,"Congreso",NA,NA,NA,NA,5664,5900,11564,34
"132",5031,1016,"Amalfi","Antioquia",2006,"Congreso",NA,NA,NA,"CARCEL",0,6,6,1
"133",5031,1016,"Amalfi","Antioquia",2006,"Congreso",NA,NA,NA,"PORTACHUELO",100,172,272,1
"134",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"LICEO JUAN DE DIOS URIBE",547,747,1294,4
"135",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"COL. SAN JUAN DE LOS ANDES",2319,2376,4695,14
"136",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"COL. MARCO FIDEL SUAREZ",1129,845,1974,6
"137",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"ESC. LUIS GUTIERREZ",752,598,1350,4
"138",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"PUESTO CENSO",6300,6747,13047,17
"139",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"CARCEL",5,19,24,1
"140",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"BUENOS AIRES",421,496,917,3
"141",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"SAN JOSE",312,406,718,3
"142",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"SANTA BARBARA",397,509,906,3
"143",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"SANTA RITA",680,727,1407,5
"144",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"TAPARTO",565,694,1259,4
"145",5034,1019,"Andes","Antioquia",2006,"Congreso",NA,NA,NA,"LA PIEDRA QUEBRADA ARRIBA",355,355,710,3
"146",5036,1022,"Angelópolis","Antioquia",2006,"Congreso",NA,NA,NA,NA,1797,1921,3718,11
"147",5036,1022,"Angelópolis","Antioquia",2006,"Congreso",NA,NA,NA,"ESTACION ANGELOPOLIS",300,270,570,2
"148",5036,1022,"Angelópolis","Antioquia",2006,"Congreso",NA,NA,NA,"SANTA ANA",48,63,111,1
"149",5038,1025,"Angostura","Antioquia",2006,"Congreso",NA,NA,NA,NA,3317,3492,6809,20
"150",5038,1025,"Angostura","Antioquia",2006,"Congreso",NA,NA,NA,"CANOAS",162,205,367,2
"151",5038,1025,"Angostura","Antioquia",2006,"Congreso",NA,NA,NA,"LA MONTA/ITA",189,177,366,2
"152",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,NA,2772,2988,5760,17
"153",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,"CRISTALINAS",161,208,369,2
"154",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,"LIBERIA",146,386,532,2
"155",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,"MONTEFRIO",230,303,533,2
"156",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,"MADRE SECA",79,171,250,1
"157",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,"LAS NIEVES",46,105,151,1
"158",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,"LA CASITA",82,113,195,1
"159",5040,1028,"Anorí","Antioquia",2006,"Congreso",NA,NA,NA,"SANTO DOMINGO",81,104,185,1
"160",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,NA,6662,6430,13092,39
"161",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,"CARCEL",1,10,11,1
"162",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,"CATIVO",52,58,110,1
"163",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,"EL PESCADO",160,205,365,2
"164",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,"GUASABRA",179,289,468,2
"165",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,"LAS AZULES",70,101,171,1
"166",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,"TONUSCO ARRIBA",132,167,299,1
"167",5042,1031,"Santafé de Antioquia","Antioquia",2006,"Congreso",NA,NA,NA,"SABANAS",144,218,362,2
"168",5044,1034,"Anza","Antioquia",2006,"Congreso",NA,NA,NA,NA,1388,1457,2845,9
"169",5044,1034,"Anza","Antioquia",2006,"Congreso",NA,NA,NA,"GUINTAR",278,406,684,2
"170",5044,1034,"Anza","Antioquia",2006,"Congreso",NA,NA,NA,"LA CEJITA",68,79,147,1
"171",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"ESC. PUEBLO NUEVO",7104,3069,10173,30
"172",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"COL. COOPERATIVO",2611,8078,10689,32
"173",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"IDEM JOSE CELESTINO MUTIS",3079,2773,5852,18
"174",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"ESC. ALFONSO LOPEZ",1962,1864,3826,12
"175",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"ESC. POLICARPA",2485,1721,4206,13
"176",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"COL. SAN FCO. DE ASIS",3634,4202,7836,23
"177",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"PUESTO CENSO",8422,5815,14237,18
"178",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"CARCEL",0,24,24,1
"179",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"EL REPOSO",950,1054,2004,6
"180",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"CHURIDO",356,566,922,3
"181",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"PUERTO GIRON",113,155,268,1
"182",5045,1035,"Apartadó","Antioquia",2006,"Congreso",NA,NA,NA,"SAN JOSE DE APARTADO",326,641,967,3
"183",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,NA,5788,5777,11565,34
"184",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,"BUENOS AIRES",294,432,726,3
"185",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,"EL CARMELO",362,540,902,3
"186",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,"SANTAFE DE LAS PLATAS",308,480,788,3
"187",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,"LAS NARANJITAS",175,294,469,2
"188",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,"GUADUAL",327,582,909,3
"189",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,"LA CANDELARIA",501,664,1165,4
"190",5051,1037,"Arboletes","Antioquia",2006,"Congreso",NA,NA,NA,"LA TRINIDAD",452,689,1141,4
"191",5055,1039,"Argelia","Antioquia",2006,"Congreso",NA,NA,NA,NA,2466,2678,5144,15
"192",5055,1039,"Argelia","Antioquia",2006,"Congreso",NA,NA,NA,"EL PITAL",83,124,207,1
"193",5055,1039,"Argelia","Antioquia",2006,"Congreso",NA,NA,NA,"EL ROSARIO SAN JULIAN",95,113,208,1
"194",5055,1039,"Argelia","Antioquia",2006,"Congreso",NA,NA,NA,"GUADUALITO",32,58,90,1
"195",5055,1039,"Argelia","Antioquia",2006,"Congreso",NA,NA,NA,"LA MARGARITA",39,40,79,1
"196",5055,1039,"Argelia","Antioquia",2006,"Congreso",NA,NA,NA,"MESONES",38,43,81,1
"197",5055,1039,"Argelia","Antioquia",2006,"Congreso",NA,NA,NA,"SAN AGUSTIN",101,143,244,1
"198",5059,1040,"Armenia","Antioquia",2006,"Congreso",NA,NA,NA,NA,1980,2157,4137,13
"199",5059,1040,"Armenia","Antioquia",2006,"Congreso",NA,NA,NA,"LA HERRADURA",346,366,712,3
"200",5079,1043,"Barbosa","Antioquia",2006,"Congreso",NA,NA,NA,"COL. LUIS EDUARDO PEREZ MOLIN",898,1011,1909,6
"201",5079,1043,"Barbosa","Antioquia",2006,"Congreso",NA,NA,NA,"COL. MANUEL JOSE CAICEDO",501,268,769,3
"202",5079,1043,"Barbosa","Antioquia",2006,"Congreso",NA,NA,NA,"BIBLIOTECA ISOLDA ECHAVARRIA",752,870,1622,5
"203",5079,1043,"Barbosa","Antioquia",2006,"Congreso",NA,NA,NA,"COL. COOPERATIVO SIMON BOLIVA",814,700,1514,5
"204",5079,1043,"Barbosa","Antioquia",2006,"Congreso",NA,NA,NA,"PUESTO CENSO",9960,9279,19239,25
"205",5079,1043,"Barbosa","Antioquia",2006,"Congreso",NA,NA,NA,"CARCEL",1,18,19,1
"206",5079,1043,"Barbosa","Antioquia",2006,"Congreso",NA,NA,NA,"EL HATILLO",1378,1344,2722,8
"207",5086,1046,"Belmira","Antioquia",2006,"Congreso",NA,NA,NA,NA,1163,1189,2352,7
"208",5086,1046,"Belmira","Antioquia",2006,"Congreso",NA,NA,NA,"LABORES",175,266,441,2
"209",5086,1046,"Belmira","Antioquia",2006,"Congreso",NA,NA,NA,"LAS PLAYAS",439,529,968,3
