Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Puesto,Corporacion,Circunscripcion,Partido,Código Candidato,Nombre Candidato,Votos
9,CALDAS,900106,MANIZALES,900106,900107,09001060705,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,910
9,CALDAS,900106,MANIZALES,900106,900107,09001060705,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1176
9,CALDAS,900107,MANIZALES,900107,900108,09001070801,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,193
9,CALDAS,900107,MANIZALES,900107,900108,09001070801,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,120
9,CALDAS,900107,MANIZALES,900107,900108,09001070801,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
9,CALDAS,900107,MANIZALES,900107,900108,09001070801,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2387
9,CALDAS,900107,MANIZALES,900107,900108,09001070801,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1937
9,CALDAS,900107,MANIZALES,900107,900108,09001070802,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,116
9,CALDAS,900107,MANIZALES,900107,900108,09001070802,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,66
9,CALDAS,900107,MANIZALES,900107,900108,09001070802,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,3
9,CALDAS,900107,MANIZALES,900107,900108,09001070802,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1134
9,CALDAS,900107,MANIZALES,900107,900108,09001070802,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1636
9,CALDAS,900107,MANIZALES,900107,900108,09001070803,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,93
9,CALDAS,900107,MANIZALES,900107,900108,09001070803,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,63
9,CALDAS,900107,MANIZALES,900107,900108,09001070803,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
9,CALDAS,900107,MANIZALES,900107,900108,09001070803,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1702
9,CALDAS,900107,MANIZALES,900107,900108,09001070803,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1423
9,CALDAS,900107,MANIZALES,900107,900108,09001070804,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,23
9,CALDAS,900107,MANIZALES,900107,900108,09001070804,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,13
9,CALDAS,900107,MANIZALES,900107,900108,09001070804,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,344
9,CALDAS,900107,MANIZALES,900107,900108,09001070804,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,284
9,CALDAS,900107,MANIZALES,900107,900108,09001070805,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,58
9,CALDAS,900107,MANIZALES,900107,900108,09001070805,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,21
9,CALDAS,900107,MANIZALES,900107,900108,09001070805,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,528
9,CALDAS,900107,MANIZALES,900107,900108,09001070805,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1181
9,CALDAS,900108,MANIZALES,900108,900109,09001080901,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,118
9,CALDAS,900108,MANIZALES,900108,900109,09001080901,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,12
9,CALDAS,900108,MANIZALES,900108,900109,09001080901,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
9,CALDAS,900108,MANIZALES,900108,900109,09001080901,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2365
9,CALDAS,900108,MANIZALES,900108,900109,09001080901,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1385
9,CALDAS,900108,MANIZALES,900108,900109,09001080902,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,125
9,CALDAS,900108,MANIZALES,900108,900109,09001080902,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,20
9,CALDAS,900108,MANIZALES,900108,900109,09001080902,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1919
9,CALDAS,900108,MANIZALES,900108,900109,09001080902,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1282
9,CALDAS,900108,MANIZALES,900108,900109,09001080903,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,48
9,CALDAS,900108,MANIZALES,900108,900109,09001080903,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,5
9,CALDAS,900108,MANIZALES,900108,900109,09001080903,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
9,CALDAS,900108,MANIZALES,900108,900109,09001080903,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2234
9,CALDAS,900108,MANIZALES,900108,900109,09001080903,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,338
9,CALDAS,900108,MANIZALES,900108,900109,09001080904,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,113
9,CALDAS,900108,MANIZALES,900108,900109,09001080904,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,28
9,CALDAS,900108,MANIZALES,900108,900109,09001080904,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1678
9,CALDAS,900108,MANIZALES,900108,900109,09001080904,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1357
9,CALDAS,900108,MANIZALES,900108,900109,09001080905,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,45
9,CALDAS,900108,MANIZALES,900108,900109,09001080905,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,8
9,CALDAS,900108,MANIZALES,900108,900109,09001080905,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,461
9,CALDAS,900108,MANIZALES,900108,900109,09001080905,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,996
9,CALDAS,900108,MANIZALES,900108,900109,09001080906,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,198
9,CALDAS,900108,MANIZALES,900108,900109,09001080906,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,13
9,CALDAS,900108,MANIZALES,900108,900109,09001080906,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
9,CALDAS,900108,MANIZALES,900108,900109,09001080906,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,3562
9,CALDAS,900108,MANIZALES,900108,900109,09001080906,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,2182
9,CALDAS,900109,MANIZALES,900109,900110,09001091001,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,170
9,CALDAS,900109,MANIZALES,900109,900110,09001091001,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,120
9,CALDAS,900109,MANIZALES,900109,900110,09001091001,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,7
9,CALDAS,900109,MANIZALES,900109,900110,09001091001,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1625
9,CALDAS,900109,MANIZALES,900109,900110,09001091001,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,2837
9,CALDAS,900109,MANIZALES,900109,900110,09001091002,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,153
9,CALDAS,900109,MANIZALES,900109,900110,09001091002,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,168
9,CALDAS,900109,MANIZALES,900109,900110,09001091002,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,10
9,CALDAS,900109,MANIZALES,900109,900110,09001091002,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1869
9,CALDAS,900109,MANIZALES,900109,900110,09001091002,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,2155
9,CALDAS,900109,MANIZALES,900109,900110,09001091003,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,133
9,CALDAS,900109,MANIZALES,900109,900110,09001091003,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,104
9,CALDAS,900109,MANIZALES,900109,900110,09001091003,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,15
9,CALDAS,900109,MANIZALES,900109,900110,09001091003,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1741
9,CALDAS,900109,MANIZALES,900109,900110,09001091003,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1311
9,CALDAS,900109,MANIZALES,900109,900110,09001091004,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,114
9,CALDAS,900109,MANIZALES,900109,900110,09001091004,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,86
9,CALDAS,900109,MANIZALES,900109,900110,09001091004,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
9,CALDAS,900109,MANIZALES,900109,900110,09001091004,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1335
9,CALDAS,900109,MANIZALES,900109,900110,09001091004,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1423
9,CALDAS,900109,MANIZALES,900109,900110,09001091005,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,61
9,CALDAS,900109,MANIZALES,900109,900110,09001091005,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,53
9,CALDAS,900109,MANIZALES,900109,900110,09001091005,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,534
9,CALDAS,900109,MANIZALES,900109,900110,09001091005,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1271
9,CALDAS,900110,MANIZALES,900110,900111,09001101101,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,146
9,CALDAS,900110,MANIZALES,900110,900111,09001101101,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,222
9,CALDAS,900110,MANIZALES,900110,900111,09001101101,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,9
9,CALDAS,900110,MANIZALES,900110,900111,09001101101,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1682
9,CALDAS,900110,MANIZALES,900110,900111,09001101101,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1923
9,CALDAS,900110,MANIZALES,900110,900111,09001101102,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,68
9,CALDAS,900110,MANIZALES,900110,900111,09001101102,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,65
9,CALDAS,900110,MANIZALES,900110,900111,09001101102,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,3
9,CALDAS,900110,MANIZALES,900110,900111,09001101102,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,833
9,CALDAS,900110,MANIZALES,900110,900111,09001101102,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,884
9,CALDAS,900110,MANIZALES,900110,900111,09001101103,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,71
9,CALDAS,900110,MANIZALES,900110,900111,09001101103,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,66
9,CALDAS,900110,MANIZALES,900110,900111,09001101103,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,5
9,CALDAS,900110,MANIZALES,900110,900111,09001101103,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,796
9,CALDAS,900110,MANIZALES,900110,900111,09001101103,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1105
9,CALDAS,900110,MANIZALES,900110,900111,09001101104,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,268
9,CALDAS,900110,MANIZALES,900110,900111,09001101104,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,157
9,CALDAS,900110,MANIZALES,900110,900111,09001101104,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,9
9,CALDAS,900110,MANIZALES,900110,900111,09001101104,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2930
9,CALDAS,900110,MANIZALES,900110,900111,09001101104,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,3211
9,CALDAS,900110,MANIZALES,900110,900111,09001101105,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,83
9,CALDAS,900110,MANIZALES,900110,900111,09001101105,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,81
9,CALDAS,900110,MANIZALES,900110,900111,09001101105,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1258
9,CALDAS,900110,MANIZALES,900110,900111,09001101105,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1142
9,CALDAS,900111,MANIZALES,900111,900112,09001111201,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,208
9,CALDAS,900111,MANIZALES,900111,900112,09001111201,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,93
9,CALDAS,900111,MANIZALES,900111,900112,09001111201,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,6
9,CALDAS,900111,MANIZALES,900111,900112,09001111201,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2993
9,CALDAS,900111,MANIZALES,900111,900112,09001111201,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1976
9,CALDAS,900111,MANIZALES,900111,900112,09001111202,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,179
9,CALDAS,900111,MANIZALES,900111,900112,09001111202,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,122
9,CALDAS,900111,MANIZALES,900111,900112,09001111202,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,9
9,CALDAS,900111,MANIZALES,900111,900112,09001111202,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2449
9,CALDAS,900111,MANIZALES,900111,900112,09001111202,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,2133
9,CALDAS,900111,MANIZALES,900111,900112,09001111203,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,249
9,CALDAS,900111,MANIZALES,900111,900112,09001111203,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,266
9,CALDAS,900111,MANIZALES,900111,900112,09001111203,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,11
9,CALDAS,900111,MANIZALES,900111,900112,09001111203,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2547
9,CALDAS,900111,MANIZALES,900111,900112,09001111203,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,2999
9,CALDAS,900111,MANIZALES,900111,900112,09001111204,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,115
9,CALDAS,900111,MANIZALES,900111,900112,09001111204,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,68
9,CALDAS,900111,MANIZALES,900111,900112,09001111204,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
9,CALDAS,900111,MANIZALES,900111,900112,09001111204,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1545
9,CALDAS,900111,MANIZALES,900111,900112,09001111204,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1527
9,CALDAS,900111,MANIZALES,900111,900112,09001111205,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,2
9,CALDAS,900111,MANIZALES,900111,900112,09001111205,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,3
9,CALDAS,900111,MANIZALES,900111,900112,09001111205,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,29
9,CALDAS,900111,MANIZALES,900111,900112,09001111205,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,60
9,CALDAS,900112,MANIZALES,900112,900199,09001129901,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,16
9,CALDAS,900112,MANIZALES,900112,900199,09001129901,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,17
9,CALDAS,900112,MANIZALES,900112,900199,09001129901,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,5
9,CALDAS,900112,MANIZALES,900112,900199,09001129901,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,549
9,CALDAS,900112,MANIZALES,900112,900199,09001129901,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,222
9,CALDAS,900113,MANIZALES,900113,900199,09001139902,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,14
9,CALDAS,900113,MANIZALES,900113,900199,09001139902,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,7
9,CALDAS,900113,MANIZALES,900113,900199,09001139902,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
9,CALDAS,900113,MANIZALES,900113,900199,09001139902,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,283
9,CALDAS,900113,MANIZALES,900113,900199,09001139902,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,89
9,CALDAS,900114,MANIZALES,900114,900199,09001149903,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,39
9,CALDAS,900114,MANIZALES,900114,900199,09001149903,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,53
9,CALDAS,900114,MANIZALES,900114,900199,09001149903,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,7
9,CALDAS,900114,MANIZALES,900114,900199,09001149903,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1008
9,CALDAS,900114,MANIZALES,900114,900199,09001149903,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,474
9,CALDAS,900115,MANIZALES,900115,900199,09001159904,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,32
9,CALDAS,900115,MANIZALES,900115,900199,09001159904,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,17
9,CALDAS,900115,MANIZALES,900115,900199,09001159904,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
9,CALDAS,900115,MANIZALES,900115,900199,09001159904,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,645
9,CALDAS,900115,MANIZALES,900115,900199,09001159904,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,294
9,CALDAS,900115,MANIZALES,900115,900199,09001159912,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,4
9,CALDAS,900115,MANIZALES,900115,900199,09001159912,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,42
9,CALDAS,900115,MANIZALES,900115,900199,09001159912,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,20
9,CALDAS,900116,MANIZALES,900116,900199,09001169905,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,92
9,CALDAS,900116,MANIZALES,900116,900199,09001169905,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,80
9,CALDAS,900116,MANIZALES,900116,900199,09001169905,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,7
9,CALDAS,900116,MANIZALES,900116,900199,09001169905,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1385
9,CALDAS,900116,MANIZALES,900116,900199,09001169905,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,1110
9,CALDAS,900116,MANIZALES,900116,900199,09001169910,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,5
9,CALDAS,900116,MANIZALES,900116,900199,09001169910,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,6
9,CALDAS,900116,MANIZALES,900116,900199,09001169910,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
9,CALDAS,900116,MANIZALES,900116,900199,09001169910,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,75
9,CALDAS,900116,MANIZALES,900116,900199,09001169910,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,52
9,CALDAS,900117,MANIZALES,900117,900199,09001179906,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,27
9,CALDAS,900117,MANIZALES,900117,900199,09001179906,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,21
9,CALDAS,900117,MANIZALES,900117,900199,09001179906,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
9,CALDAS,900117,MANIZALES,900117,900199,09001179906,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,553
9,CALDAS,900117,MANIZALES,900117,900199,09001179906,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,258
9,CALDAS,900117,MANIZALES,900117,900199,09001179911,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,12
9,CALDAS,900117,MANIZALES,900117,900199,09001179911,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,6
9,CALDAS,900117,MANIZALES,900117,900199,09001179911,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,117
9,CALDAS,900117,MANIZALES,900117,900199,09001179911,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,127
9,CALDAS,900118,MANIZALES,900118,900199,09001189907,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,5
9,CALDAS,900118,MANIZALES,900118,900199,09001189907,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
9,CALDAS,900118,MANIZALES,900118,900199,09001189907,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,66
9,CALDAS,900118,MANIZALES,900118,900199,09001189907,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,33
9,CALDAS,900118,MANIZALES,900118,900199,09001189909,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,1
9,CALDAS,900118,MANIZALES,900118,900199,09001189909,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,33
9,CALDAS,900118,MANIZALES,900118,900199,09001189909,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,15
9,CALDAS,900400,AGUADAS,900400,900400,09004000001,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,48
9,CALDAS,900400,AGUADAS,900400,900400,09004000001,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,42
9,CALDAS,900400,AGUADAS,900400,900400,09004000001,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,9
9,CALDAS,900400,AGUADAS,900400,900400,09004000001,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2205
9,CALDAS,900400,AGUADAS,900400,900400,09004000001,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,2,GUSTAVO PETRO,362
9,CALDAS,900400,AGUADAS,900400,900400,09004000002,PRESIDENTE,NACIONAL,VOTOS EN BLANCO 																																														N,996,N/A,128
9,CALDAS,900400,AGUADAS,900400,900400,09004000002,PRESIDENTE,NACIONAL,VOTOS NULOS 																																															N,997,N/A,157
