Código Departamento,Departamento,Código Municipio,Municipio,Comuna,Zona,Puesto,Corporacion,Circunscripcion,Partido,Código Candidato,Nombre Candidato,Votos
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,94
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,39
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,8
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,17
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,313
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,142
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,15
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,2559
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,978
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,10477
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009001,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,3468
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,180
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,35
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,12
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,31
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,327
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,212
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,14
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1967
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,1103
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,10797
1,ANTIOQUIA,100100,MEDELLIN,100100,100190,01001009002,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,2626
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009801,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,1
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009801,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,1
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009801,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,2
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009801,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,17
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009801,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,6
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009801,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,11
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009801,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,39
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009802,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,1
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009802,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009802,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,1
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009802,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,14
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009802,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,3
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009802,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,10
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009802,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,36
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,7
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,3
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,22
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,5
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,43
1,ANTIOQUIA,100100,MEDELLIN,100100,100198,01001009803,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,68
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,29
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,12
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,9
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,7
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,130
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,103
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,6
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,863
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,185
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,1745
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010101,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,1254
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,79
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,20
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,5
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,13
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,252
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,190
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,22
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1416
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,342
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,3094
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010102,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,2083
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,31
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,13
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,7
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,10
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,83
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,110
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,6
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,716
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,227
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,1573
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010103,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,1357
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,39
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,13
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,3
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,9
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,117
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,100
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,8
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,773
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,196
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,2271
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010104,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,1134
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,12
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,2
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,38
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,26
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,280
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,44
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,366
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010105,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,600
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,3
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,1
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,25
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,16
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,1
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,109
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,18
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,175
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010106,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,136
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,6
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,2
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,10
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,8
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,70
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,17
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,162
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010107,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,168
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,13
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,8
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,1
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,1
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,41
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,42
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,2
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,292
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,53
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,386
1,ANTIOQUIA,100101,MEDELLIN,100101,100101,01001010108,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,688
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,41
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,17
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,7
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,16
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,211
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,174
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,16
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,1441
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,314
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,2699
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010201,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,2303
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,47
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,10
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,3
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,7
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,121
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,108
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,6
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,913
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,206
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,1757
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010202,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,1363
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,45
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,PARTIDO MOVIMIENTO DE SALVACIÓN NACIONAL,5,ENRIQUE GÓMEZ MARTÍNEZ,15
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,PARTIDO VERDE OXÍGENO,8,INGRID BETANCOURT,8
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,COLOMBIA PIENSA EN GRANDE,7,LUIS PÉREZ,16
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,VOTOS EN BLANCO,996,N/A,83
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,VOTOS NULOS,997,N/A,99
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,VOTOS NO MARCADOS,998,N/A,9
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,LIGA DE GOBERNANTES ANTICORRUPCIÓN,1,RODOLFO HERNÁNDEZ,636
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,COALICIÓN CENTRO ESPERANZA,4,SERGIO FAJARDO,297
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,COALICIÓN EQUIPO POR COLOMBIA,3,FEDERICO GUTIÉRREZ,2723
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010203,PRESIDENTE,NACIONAL,COALICIÓN PACTO HISTÓRICO,6,GUSTAVO PETRO,788
1,ANTIOQUIA,100101,MEDELLIN,100101,100102,01001010204,PRESIDENTE,NACIONAL,COLOMBIA JUSTA LIBRES,2,JOHN MILTON RODRÍGUEZ,11
